NORAD_CAT_ID,TLE_LINE1,TLE_LINE2
56492,1 56492U 23064AW  25153.83592164 -.00099745  00000-0 -86406-2 0  9997,2 56492  70.0007  90.0471 0011952 236.1605 123.8417 14.97502678114678
56492,1 56492U 23064AW  25153.25002315 -.00016155  00000-0 -13490-2 0  9994,2 56492  70.0013  91.5200 0003323 271.4374 173.2135 14.98337272114582
56493,1 56493U 23064AX  25153.22158594  .00001405  00000-0  12548-3 0  9997,2 56493  70.0004  71.6321 0002814 269.9073  90.1764 14.98342446115077
56493,1 56493U 23064AX  25153.88920555 -.00001115  00000-0 -85659-4 0  9997,2 56493  70.0005  69.9489 0002606 245.7286 114.3601 14.98321983115173
56494,1 56494U 23064AY  25153.23426380  .00025781  00000-0  21484-2 0  9991,2 56494  70.0001  91.5602 0004183 310.1233  49.9560 14.98544957114588
56494,1 56494U 23064AY  25153.16633768  .00212968  00000-0  16636-1 0  9990,2 56494  69.9997  91.7249 0008449 305.5130  54.5241 14.99868789114571
56494,1 56494U 23064AY  25153.76849827 -.00001865  00000-0 -14849-3 0  9991,2 56494  70.0002  90.2141 0003918 288.2948  71.7784 14.98349584114665
56495,1 56495U 23064AZ  25153.22598980  .00001081  00000-0  98386-4 0  9991,2 56495  70.0001  91.5301 0002877 267.9396  92.1433 14.98335164114589
56495,1 56495U 23064AZ  25153.89359310 -.00000094  00000-0 -77471-7 0  9996,2 56495  70.0009  89.8483 0003158 272.3834  87.6963 14.98332067114685
56496,1 56496U 23064BA  25153.88943288 -.00001523  00000-0 -11990-3 0  9997,2 56496  70.0001  89.8329 0002809 267.3301  92.7537 14.98320601114687
56496,1 56496U 23064BA  25153.22181745  .00000795  00000-0  74382-4 0  9990,2 56496  69.9998  91.5156 0002946 267.8057  92.2765 14.98334318114589
56497,1 56497U 23064BB  25153.28456862  .00001223  00000-0  11025-3 0  9993,2 56497  69.9996  91.3319 0002925 269.3050  90.7774 14.98334788114599
56497,1 56497U 23064BB  25153.88538042  .00003218  00000-0  27719-3 0  9993,2 56497  69.9993  89.8174 0003549 275.8545  84.2210 14.98357878114689
56498,1 56498U 23064BC  25153.89777765 -.00000548  00000-0 -38177-4 0  9998,2 56498  70.0005  89.8612 0002859 270.4713  89.6118 14.98320544114681
56503,1 56503U 23065A   25153.77302261 -.00000764  00000-0 -41494-4 0  9994,2 56503  43.0043 291.7094 0001260 263.4324  96.6375 15.02526131113737
56503,1 56503U 23065A   25153.10822570  .00001802  00000-0  14843-3 0  9990,2 56503  43.0055 295.3223 0001228 268.0131  92.0571 15.02543744113631
56504,1 56504U 23065B   25153.10489531  .00001840  00000-0  15125-3 0  9993,2 56504  43.0049 295.2978 0001269 269.5552  90.5145 15.02544646113631
56504,1 56504U 23065B   25153.76969199 -.00001024  00000-0 -60758-4 0  9997,2 56504  43.0059 291.6856 0001951 264.7192  95.3428 15.02524690113737
56506,1 56506U 23065D   25153.04426115 -.00002453  00000-0 -16659-3 0  9993,2 56506  43.0030 282.6838 0001701 293.0782  66.9881 15.02525589113770
56506,1 56506U 23065D   25153.84198983 -.00001910  00000-0 -12636-3 0  9998,2 56506  43.0030 278.3486 0001935 287.0032  73.0598 15.02532711113893
56507,1 56507U 23065E   25153.57323525  .00000731  00000-0  69190-4 0  9997,2 56507  43.0029 253.7490 0001512 268.8188  91.2481 15.02551665114156
56508,1 56508U 23065F   25153.83062582 -.00001942  00000-0 -12874-3 0  9993,2 56508  43.0038 291.2790 0001304 261.5158  98.5537 15.02521397113748
56508,1 56508U 23065F   25153.09936948 -.00003131  00000-0 -21693-3 0  9998,2 56508  43.0033 295.2522 0001060 262.0868  97.9854 15.02514062113637
56509,1 56509U 23065G   25153.75526248 -.00001052  00000-0 -62841-4 0  9991,2 56509  43.0062 291.5728 0002106 263.8908  96.1695 15.02525485113739
56509,1 56509U 23065G   25153.35637864  .00001816  00000-0  14946-3 0  9992,2 56509  43.0046 293.7412 0001258 269.2593  90.8105 15.02542810113673
56510,1 56510U 23065H   25153.42952437 -.00000089  00000-0  85154-5 0  9991,2 56510  43.0030 293.4277 0001589 267.9347  92.1313 15.02531804113681
56510,1 56510U 23065H   25153.76193182 -.00002190  00000-0 -14720-3 0  9997,2 56510  43.0051 291.6235 0001275 259.1731 100.8968 15.02515328113732
56512,1 56512U 23065K   25153.09380098  .00001558  00000-0  13036-3 0  9993,2 56512  43.0078 295.2012 0003157 265.0322  95.0160 15.02542463113637
56512,1 56512U 23065K   25153.82505071  .00000977  00000-0  87374-4 0  9995,2 56512  43.0044 291.2267 0001107 266.7193  93.3523 15.02554226113741
56515,1 56515U 23065N   25153.81397630 -.00002736  00000-0 -18761-3 0  9997,2 56515  43.0034 291.1545 0001273 263.8655  96.2042 15.02528476113742
56515,1 56515U 23065N   25153.08270566  .00007134  00000-0  54247-3 0  9998,2 56515  43.0044 295.1283 0001228 277.5092  82.5611 15.02545755113630
56516,1 56516U 23065P   25153.08824636  .00001384  00000-0  11749-3 0  9993,2 56516  43.0048 295.1637 0001629 268.7756  91.2900 15.02542709113636
56518,1 56518U 23065R   25153.14584616  .00000867  00000-0  79240-4 0  9999,2 56518  43.0045 294.7394 0001298 268.0430  92.0264 15.02544097113649
56518,1 56518U 23065R   25153.54473164 -.00000252  00000-0 -36002-5 0  9998,2 56518  43.0046 292.5721 0001344 271.4961  88.5727 15.02523801113700
56519,1 56519U 23065S   25153.73416894  .00000378  00000-0  43072-4 0  9998,2 56519  43.0043 291.4107 0002028 270.9176  89.1434 15.02534381113736
56520,1 56520U 23065T   25153.67435702 -.00001961  00000-0 -13015-3 0  9996,2 56520  43.0042 291.8207 0002106 267.1340  92.9262 15.02522830113726
56520,1 56520U 23065T   25153.07603733 -.00000091  00000-0  83096-5 0  9991,2 56520  43.0049 295.0750 0001367 266.0529  94.0157 15.02547856113638
56521,1 56521U 23065U   25153.11254945  .00001550  00000-0  12976-3 0  9991,2 56521  43.0036 294.4896 0001196 272.8930  87.1775 15.02544884113648
56522,1 56522U 23065V   25153.73527290 -.00000591  00000-0 -28667-4 0  9997,2 56522  43.0071 291.4180 0002236 247.8980 112.1625 15.02533838113734
56522,1 56522U 23065V   25153.73527290 -.00000591  00000-0 -28667-4 0  9997,2 56522  43.0071 291.4180 0002236 247.8980 112.1625 15.02533838114511
56522,1 56522U 23065V   25153.40287967  .00000511  00000-0  52912-4 0  9995,2 56522  43.0029 293.2292 0001222 263.4061  96.6643 15.02539525113688
56523,1 56523U 23065W   25153.78177929 -.00000386  00000-0 -13501-4 0  9996,2 56523  43.0041 290.9095 0001010 257.0341 103.0389 15.02530971113746
56524,1 56524U 23065X   25153.72417908 -.00000020  00000-0  13594-4 0  9991,2 56524  43.0041 291.3342 0001586 257.1032 102.9633 15.02533334113738
56525,1 56525U 23065Y   25153.77510491  .00006702  00000-0  51043-3 0  9990,2 56525  43.0034 290.8660 0001129 282.7035  77.3681 15.02558489113745
56526,1 56526U 23065Z   25153.65105405 -.00001995  00000-0 -13273-3 0  9997,2 56526  43.0054 291.6472 0001469 261.5037  98.5639 15.02517121113726
56526,1 56526U 23065Z   25153.11920822  .00001581  00000-0  13205-3 0  9990,2 56526  43.0055 294.5369 0001348 263.3129  96.7560 15.02541396113647
56526,1 56526U 23065Z   25153.45159887  .00002848  00000-0  22587-3 0  9992,2 56526  43.0044 292.7266 0001858 251.0892 108.9749 15.02531577113698
56527,1 56527U 23065AA  25153.77623842 -.00001455  00000-0 -92707-4 0  9992,2 56527  43.0007 290.8713 0000858 280.5422  79.5323 15.02524074113740
56527,1 56527U 23065AA  25153.11144839  .00000695  00000-0  66550-4 0  9994,2 56527  43.0024 294.4803 0001123 272.5620  87.5093 15.02529103113646
56528,1 56528U 23065AB  25153.77844670  .00007560  00000-0  57424-3 0  9994,2 56528  43.0040 290.8785 0001267 261.3708  98.6991 15.02526641113741
56529,1 56529U 23065AC  25153.36884657  .00000804  00000-0  74557-4 0  9990,2 56529  43.0040 280.8168 0001363 261.2510  98.8178 15.02538853113829
56529,1 56529U 23065AC  25153.70125125 -.00001739  00000-0 -11374-3 0  9993,2 56529  43.0043 279.0109 0001474 261.0882  98.9794 15.02523448113874
56530,1 56530U 23065AD  25153.62280866 -.00000273  00000-0 -50982-5 0  9992,2 56530  43.0042 266.2648 0001214 274.4734  85.5970 15.02543556114014
56531,1 56531U 23065AE  25153.69792108 -.00001343  00000-0 -84373-4 0  9996,2 56531  43.0037 278.9852 0001453 254.8494 105.2188 15.02522689113874
56535,1 56535U 23065AJ  25153.75722469 -.00001030  00000-0 -61199-4 0  9994,2 56535  43.0052 304.6009 0001538 263.4054  96.6613 15.02527799113589
56535,1 56535U 23065AJ  25153.15890779  .00002058  00000-0  16735-3 0  9992,2 56535  43.0046 307.8525 0001240 267.8524  92.2177 15.02542800113497
56536,1 56536U 23065AK  25153.15225303  .00001110  00000-0  97222-4 0  9997,2 56536  43.0039 307.8052 0001756 280.3316  79.7329 15.02541571113499
56536,1 56536U 23065AK  25153.81702388  .00001358  00000-0  11558-3 0  9994,2 56536  43.0036 304.1928 0001704 280.0623  80.0027 15.02547721113593
56536,1 56536U 23065AK  25153.81702388  .00001358  00000-0  11558-3 0  9994,2 56536  43.0036 304.1928 0001704 280.0623  80.0027 15.02547721114370
56537,1 56537U 23065AL  25153.15558242  .00000832  00000-0  76644-4 0  9994,2 56537  43.0050 307.8264 0001225 273.5579  86.5123 15.02541450113498
56538,1 56538U 23065AM  25153.82090225 -.00004114  00000-0 -28984-3 0  9993,2 56538  43.0036 278.1848 0001165 273.5413  86.5296 15.02516410113894
56539,1 56539U 23065AN  25153.54446153  .00000695  00000-0  66483-4 0  9993,2 56539  43.0047 305.5912 0001225 268.8793  91.1909 15.02538489113555
56540,1 56540U 23065AP  25153.47465588 -.00000691  00000-0 -36034-4 0  9997,2 56540  43.0013 305.9234 0001844 251.2889 108.7754 15.02549885113544
56541,1 56541U 23065AQ  25153.40929901 -.00000668  00000-0 -34360-4 0  9999,2 56541  43.0044 306.2887 0001238 272.0317  88.0383 15.02530000113537
56542,1 56542U 23065AR  25153.41483294  .00000766  00000-0  71769-4 0  9992,2 56542  43.0045 306.3306 0001009 275.0518  85.0209 15.02541507113536
56544,1 56544U 23065AT  25153.43359120 -.00000262  00000-0 -43437-5 0  9991,2 56544  43.0034 305.6246 0000999 266.5738  93.4990 15.02538290113543
56545,1 56545U 23065AU  25153.13226779  .00002060  00000-0  16749-3 0  9992,2 56545  43.0048 307.6502 0001240 272.1144  87.9557 15.02546141113495
56545,1 56545U 23065AU  25153.79706626 -.00000876  00000-0 -49771-4 0  9995,2 56545  43.0082 304.0356 0002446 276.7901  83.2663 15.02524294113594
56546,1 56546U 23065AV  25153.47243095  .00000850  00000-0  77950-4 0  9997,2 56546  43.0042 305.9057 0001103 272.0492  88.0224 15.02546198113540
56547,1 56547U 23065AW  25153.43137386  .00000264  00000-0  34581-4 0  9991,2 56547  43.0026 305.6017 0000871 272.8086  87.2657 15.02545970113542
56548,1 56548U 23065AX  25153.46799712 -.00000033  00000-0  12655-4 0  9995,2 56548  43.0038 305.8700 0001094 269.1447  90.9270 15.02533948113549
56549,1 56549U 23065AY  25153.78486728 -.00002956  00000-0 -20403-3 0  9997,2 56549  43.0026 303.9463 0000858 264.2870  95.7874 15.02508196113590
56549,1 56549U 23065AY  25153.12002104  .00006744  00000-0  51315-3 0  9990,2 56549  43.0041 307.5562 0000911 270.0503  90.0234 15.02583879113493
56550,1 56550U 23065AZ  25153.72725902 -.00001659  00000-0 -10779-3 0  9997,2 56550  43.0056 304.3733 0001631 268.4507  91.6149 15.02525251113583
56551,1 56551U 23065BA  25153.71394080  .00001830  00000-0  15061-3 0  9994,2 56551  43.0028 304.2712 0001231 264.0682  96.0020 15.02517166113584
56552,1 56552U 23065BB  25153.72059953 -.00001112  00000-0 -67282-4 0  9991,2 56552  43.0046 304.3238 0001464 262.9036  97.1640 15.02525644113587
56552,1 56552U 23065BB  25153.12228123  .00001388  00000-0  11777-3 0  9992,2 56552  43.0054 307.5751 0001390 267.0370  93.0313 15.02543595113493
56553,1 56553U 23065BC  25153.84356912 -.00002200  00000-0 -14789-3 0  9992,2 56553  43.0048 303.5277 0001779 265.6345  94.4294 15.02519997113608
56554,1 56554U 23065BD  25153.84800757 -.00001452  00000-0 -92464-4 0  9999,2 56554  43.0081 303.5573 0002301 271.9176  88.1403 15.02523713113602
56555,1 56555U 23065BE  25153.77039935  .00001695  00000-0  14046-3 0  9990,2 56555  43.0048 303.8378 0000965 279.7684  80.3049 15.02550717113598
56556,1 56556U 23065BF  25153.84023072 -.00001291  00000-0 -80557-4 0  9999,2 56556  43.0050 303.5028 0001353 259.1964 100.8726 15.02529328113602
56556,1 56556U 23065BF  25153.10895600  .00001837  00000-0  15098-3 0  9993,2 56556  43.0048 307.4750 0001296 265.7796  94.2899 15.02547880113493
56557,1 56557U 23065BG  25153.76710435 -.00000778  00000-0 -42562-4 0  9990,2 56557  43.0041 303.8143 0000951 265.4752  94.5982 15.02524748113594
56558,1 56558U 23065BH  25153.73723756 -.00000264  00000-0 -44490-5 0  9991,2 56558  43.0048 304.4342 0001368 267.8040  92.2645 15.02534127113581
56558,1 56558U 23065BH  25153.13892858  .00001607  00000-0  13401-3 0  9991,2 56558  43.0044 307.6862 0001247 268.0538  92.0162 15.02542270113490
56566,1 56566U 14028AZ  25153.61012484 -.00008184  00000-0 -15883-1 0  9994,2 56566  82.2502 101.2751 0297431  52.8784 309.9122 13.21285399 99227
56566,1 56566U 14028AZ  25153.61012484 -.00008184  00000-0 -15883-1 0  9994,2 56566  82.2502 101.2751 0297431  52.8784 309.9122 13.21285399 47679
56575,1 56575U 14028BJ  25153.39906756  .00000251  00000-0  95328-3 0  9992,2 56575  82.2929 138.7578 0200088 186.9182 172.9151 12.81296560111159
56582,1 56582U 22151ADE 25153.30955670  .00002595  00000-0  11582-2 0  9998,2 56582  98.7763 168.1690 0008458 351.5680   8.5354 14.23583319120818
56583,1 56583U 22151ADF 25153.88430227  .00025975  00000-0  39562-2 0  9993,2 56583  98.6474 204.3357 0074307 351.3210   8.6705 14.72019995117199
56585,1 56585U 22151ADH 25153.40048552  .00046741  00000-0  49942-2 0  9996,2 56585  98.6278 203.6082 0044177 347.7157  12.2976 14.87868898123605
56585,1 56585U 22151ADH 25153.40048552  .00046741  00000-0  49942-2 0  9996,2 56585  98.6278 203.6082 0044177 347.7157  12.2976 14.87868898123605
56586,1 56586U 22151ADJ 25153.05238009  .00024513  00000-0  44233-2 0  9997,2 56586  98.6531 193.8464 0068734  37.6502 322.9482 14.64908874122804
56587,1 56587U 22151ADK 25153.14975508  .00002093  00000-0  15339-2 0  9994,2 56587  98.8985 126.8018 0170770  88.7073 273.3643 13.90149494106741
56589,1 56589U 22151ADM 25153.16329638  .00004817  00000-0  31298-2 0  9993,2 56589  98.8828 126.4227 0208690  12.1751 348.4345 13.92920640111611
56589,1 56589U 22151ADM 25153.88158693  .00004897  00000-0  31811-2 0  9992,2 56589  98.8836 127.1141 0208584  10.2252 350.3054 13.92928403111759
56591,1 56591U 22151ADP 25153.30005944  .00000140  00000-0  19071-3 0  9994,2 56591  99.0719  98.4693 0289177 196.7256 162.4192 13.57672131104424
56591,1 56591U 22151ADP 25153.07897016  .00000136  00000-0  18637-3 0  9999,2 56591  99.0719  98.2648 0289168 197.2945 161.8183 13.57672015104393
56593,1 56593U 22151ADR 25153.06390359  .00001872  00000-0  55106-3 0  9998,2 56593  98.6922 186.9880 0122921  74.0427 287.4263 14.40568947110784
56594,1 56594U 22151ADS 25153.74030670  .00000309  00000-0  18313-3 0  9994,2 56594  98.7971 159.9416 0026758 264.4086  95.4035 14.14539830113846
56594,1 56594U 22151ADS 25153.24516925  .00000290  00000-0  17348-3 0  9997,2 56594  98.7971 159.4536 0026753 265.8576  93.9540 14.14539344113774
56595,1 56595U 22151ADT 25153.28423301  .00001399  00000-0  61952-3 0  9998,2 56595  98.7208 155.5003 0134230 194.2273 165.5108 14.19998877108958
56595,1 56595U 22151ADT 25153.28423301  .00001399  00000-0  61952-3 0  9998,2 56595  98.7208 155.5003 0134230 194.2273 165.5108 14.19998877108958
56596,1 56596U 22151ADU 25153.28701120  .00003550  00000-0  17129-2 0  9994,2 56596  98.8154 161.0125 0034581 307.5078  52.2955 14.18960475120270
56597,1 56597U 22151ADV 25153.31978720  .00004416  00000-0  20818-2 0  9992,2 56597  98.9360 171.3926 0106173 265.4549  93.4491 14.17455581108494
56598,1 56598U 22151ADW 25153.80094302  .00001918  00000-0  88312-3 0  9990,2 56598  98.7872 168.1199 0044982   1.2583 358.8699 14.21745637109522
56601,1 56601U 22151ADZ 25153.80352072  .00001018  00000-0  35472-3 0  9996,2 56601  98.6218 170.7283 0116197  84.2037 277.2381 14.33744836110297
56604,1 56604U 22151AEC 25153.11958423  .00032088  00000-0  46367-2 0  9990,2 56604  98.6513 200.0269 0060832  12.4578 347.8116 14.74830154121786
56613,1 56613U 22151AEM 25153.79075276  .00001288  00000-0  60849-3 0  9990,2 56613  98.8284 173.9708 0001753 316.9585  43.1455 14.21532760114302
56614,1 56614U 22151AEN 25153.64277061  .00000569  00000-0  42418-3 0  9994,2 56614  98.8188 128.1560 0118551  22.8954 337.7433 13.95484490107229
56615,1 56615U 22151AEP 25153.13561698  .00143354  00000-0  74513-2 0  9991,2 56615  98.6449 217.6902 0030859 291.3353  68.4582 15.15006599112539
56616,1 56616U 22151AEQ 25153.24379625  .00000312  00000-0  19132-3 0  9994,2 56616  98.8127 157.9274 0031333 303.6322  56.1862 14.12642172108825
56618,1 56618U 22151AES 25153.28349300  .00000412  00000-0  25276-3 0  9994,2 56618  98.8265 156.3168 0040768 328.0962  31.7741 14.10834961108549
56618,1 56618U 22151AES 25153.28349300  .00000412  00000-0  25276-3 0  9994,2 56618  98.8265 156.3168 0040768 328.0962  31.7741 14.10834961108549
56620,1 56620U 22151AEU 25153.33693229  .00001110  00000-0  88638-3 0  9992,2 56620  98.8861 122.0491 0158879  65.1241 296.6340 13.87191566111524
56620,1 56620U 22151AEU 25153.84181894  .00001146  00000-0  91468-3 0  9992,2 56620  98.8861 122.5294 0158873  63.7666 297.9724 13.87193031111595
56621,1 56621U 22151AEV 25153.86810228  .00001269  00000-0  90181-3 0  9992,2 56621  98.8905 136.9138 0117109  36.4493 324.4571 13.96091501112331
56621,1 56621U 22151AEV 25153.86810228  .00001269  00000-0  90181-3 0  9992,2 56621  98.8905 136.9138 0117109  36.4493 324.4571 13.96091501112331
56624,1 56624U 22151AEY 25153.26108269  .00000265  00000-0  17285-3 0  9993,2 56624  98.8409 157.2457 0043936 338.7130  21.2211 14.10224005113423
56625,1 56625U 22151AEZ 25153.24367849  .00000526  00000-0  35473-3 0  9992,2 56625  98.8655 146.8465 0081400   3.5698 356.6033 14.03256483107791
56628,1 56628U 22151AFC 25153.77683938  .00000630  00000-0  41079-3 0  9998,2 56628  98.8418 147.2747 0071188 353.3656   6.6562 14.04756145108332
56628,1 56628U 22151AFC 25153.77683938  .00000630  00000-0  41079-3 0  9998,2 56628  98.8418 147.2747 0071188 353.3656   6.6562 14.04756145 59179
56629,1 56629U 22151AFD 25153.84010095  .00015553  00000-0  35636-2 0  9996,2 56629  98.6423 187.1374 0084754  53.5962 307.3012 14.53460877111410
56631,1 56631U 22151AFF 25153.06151922  .00044000  00000-0  57916-2 0  9992,2 56631  98.6396 202.1170 0063138 356.1754   3.8963 14.78579486111718
56633,1 56633U 22151AFH 25153.73723098  .00001417  00000-0  87117-3 0  9999,2 56633  98.8462 147.7979 0076099   2.3894 357.7624 14.05777006108687
56633,1 56633U 22151AFH 25153.73723098  .00001417  00000-0  87117-3 0  9999,2 56633  98.8462 147.7979 0076099   2.3894 357.7624 14.05777006108687
56634,1 56634U 22151AFJ 25153.88083992  .00000309  00000-0  16161-3 0  9998,2 56634  98.8032 173.6834 0013180  47.9144 312.3151 14.21437490109731
56637,1 56637U 22151AFM 25153.10734566  .00014842  00000-0  33749-2 0  9993,2 56637  98.8817 214.2971 0123181  82.0832 279.4321 14.51429533121857
56637,1 56637U 22151AFM 25153.10734566  .00014842  00000-0  33749-2 0  9993,2 56637  98.8817 214.2971 0123181  82.0832 279.4321 14.51429533121857
56640,1 56640U 22151AFQ 25153.14178494  .00001653  00000-0  11978-2 0  9999,2 56640  98.7635 117.6032 0135791  43.3079 317.8661 13.93481941111922
56640,1 56640U 22151AFQ 25153.85979639  .00001703  00000-0  12327-2 0  9992,2 56640  98.7635 118.2840 0135759  41.3560 319.7786 13.93485042112020
56641,1 56641U 22151AFR 25153.44461571  .00009759  00000-0  12925-2 0  9992,2 56641  98.6819 225.4776 0147587 303.3383  55.3766 14.72766420117687
56641,1 56641U 22151AFR 25153.44461571  .00009759  00000-0  12925-2 0  9992,2 56641  98.6819 225.4776 0147587 303.3383  55.3766 14.72766420117687
56642,1 56642U 22151AFS 25153.19310023  .00000345  00000-0  27757-3 0  9992,2 56642  98.8667 129.7585 0128982  48.6599 312.5574 13.92952743107018
56646,1 56646U 22151AFW 25153.40714610  .00002718  00000-0  69980-3 0  9990,2 56646  98.7415 205.0614 0107840  19.4501 341.0757 14.47552556111083
56646,1 56646U 22151AFW 25153.40714610  .00002718  00000-0  69980-3 0  9990,2 56646  98.7415 205.0614 0107840  19.4501 341.0757 14.47552556111083
56647,1 56647U 22151AFX 25153.82886140  .00002237  00000-0  11364-2 0  9993,2 56647  98.8118 159.2367 0037514 323.7900  36.0736 14.16578800117499
56648,1 56648U 22151AFY 25153.71299297  .00000638  00000-0  38422-3 0  9991,2 56648  98.8134 152.2662 0052055 345.5082  14.4593 14.09597156108701
56648,1 56648U 22151AFY 25153.71299297  .00000638  00000-0  38422-3 0  9991,2 56648  98.8134 152.2662 0052055 345.5082  14.4593 14.09597156108701
56650,1 56650U 22151AGA 25153.95862597  .00002910  00000-0  15184-2 0  9993,2 56650  98.8235 157.7028 0045069 324.6697  35.1492 14.14741540117206
56651,1 56651U 22151AGB 25153.06433712  .00018551  00000-0  34883-2 0  9994,2 56651  98.6270 193.5480 0076996  19.9736 340.4449 14.62760087120012
56652,1 56652U 22151AGC 25153.96145463  .00006157  00000-0  26817-2 0  9994,2 56652  98.8201 164.1884 0081004   2.5191 357.6379 14.22594399117497
56654,1 56654U 22151AGE 25153.64384945  .00000452  00000-0  34142-3 0  9994,2 56654  98.8541 131.2032 0138370  59.4153 302.0575 13.94470944107571
56654,1 56654U 22151AGE 25153.21334619  .00000413  00000-0  31428-3 0  9991,2 56654  98.8538 130.7895 0138312  60.5458 300.9423 13.94470403107518
56655,1 56655U 22151AGF 25153.34262691  .00002351  00000-0  74606-3 0  9994,2 56655  98.6595 181.9034 0087105  51.9219 308.9784 14.38795303110414
56655,1 56655U 22151AGF 25153.89896297  .00002711  00000-0  85807-3 0  9994,2 56655  98.6588 182.4652 0087104  50.2995 310.5830 14.38799397110496
56656,1 56656U 22151AGG 25153.19257641  .00001058  00000-0  72731-3 0  9997,2 56656  98.8381 132.0877 0122053  42.6871 318.3697 13.97978054107295
56657,1 56657U 22151AGH 25153.16349243  .00000435  00000-0  39340-3 0  9992,2 56657  98.9071 116.3146 0179524  79.8158 282.3190 13.81633669111175
56659,1 56659U 22151AGK 25153.31071001  .00005139  00000-0  18813-2 0  9992,2 56659  98.7423 175.5374 0026029  14.0276 346.1625 14.33123862114913
56661,1 56661U 22151AGM 25153.37317570  .00000820  00000-0  26312-3 0  9991,2 56661  98.7302 194.3993 0101890 335.3199  24.3131 14.39374028115715
56662,1 56662U 22151AGN 25153.46058804  .00000519  00000-0  31579-3 0  9990,2 56662  98.8287 153.5516 0068029   8.9785 351.2585 14.09418088113352
56662,1 56662U 22151AGN 25153.95751908  .00000544  00000-0  32963-3 0  9995,2 56662  98.8287 154.0389 0068001   7.5798 352.6383 14.09418898113423
56665,1 56665U 22151AGR 25153.13274830  .00003461  00000-0  70339-3 0  9992,2 56665  98.7323 215.9111 0128367 343.2414  16.4560 14.56737284116917
56665,1 56665U 22151AGR 25153.13274830  .00003461  00000-0  70339-3 0  9992,2 56665  98.7323 215.9111 0128367 343.2414  16.4560 14.56737284116917
56666,1 56666U 22151AGS 25153.37057836  .00002837  00000-0  84326-3 0  9991,2 56666  98.7680 198.4236 0075742 341.9586  17.8917 14.42382501110604
56670,1 56670U 22151AGW 25153.74087398  .00002312  00000-0  12073-2 0  9990,2 56670  98.7962 155.3755 0043052 285.6818  73.9608 14.14959389108881
56670,1 56670U 22151AGW 25153.74087398  .00002312  00000-0  12073-2 0  9990,2 56670  98.7962 155.3755 0043052 285.6818  73.9608 14.14959389108881
56671,1 56671U 22151AGX 25153.21969578  .00000248  00000-0  20503-3 0  9996,2 56671  98.8823 132.6130 0125414  43.0421 318.0467 13.94052536107333
56672,1 56672U 22151AGY 25153.86829901  .00000546  00000-0  45900-3 0  9992,2 56672  98.8535 118.6628 0157770  65.9175 295.8398 13.86403628111668
56673,1 56673U 22151AGZ 25153.00928921  .00006333  00000-0  22705-2 0  9998,2 56673  98.7659 177.6111 0033627 356.5536   3.5411 14.33957815114827
56673,1 56673U 22151AGZ 25153.00928921  .00006333  00000-0  22705-2 0  9998,2 56673  98.7659 177.6111 0033627 356.5536   3.5411 14.33957815 41365
56674,1 56674U 22151AHA 25153.04905901  .00010451  00000-0  22615-2 0  9992,2 56674  98.5497 178.4299 0135556  40.2667 320.8473 14.52812676116313
56674,1 56674U 22151AHA 25153.32454390  .00010362  00000-0  22423-2 0  9992,2 56674  98.5496 178.7108 0135525  39.4358 321.6607 14.52818339116351
56675,1 56675U 22151AHB 25153.24947216  .00000926  00000-0  53923-3 0  9993,2 56675  98.8717 157.8073 0076106 287.8264  71.4614 14.09616785113341
56675,1 56675U 22151AHB 25153.74633506  .00001007  00000-0  58424-3 0  9994,2 56675  98.8717 158.2973 0076098 286.4267  72.8549 14.09618317113416
56676,1 56676U 22151AHC 25153.44474569  .00000263  00000-0  17339-3 0  9997,2 56676  98.8463 157.3654 0044284 332.6665  27.2176 14.09642811108329
56677,1 56677U 22151AHD 25153.28288831  .00001029  00000-0  33406-3 0  9999,2 56677  98.6422 173.1738 0164016  96.4121 265.5769 14.33651266110453
56677,1 56677U 22151AHD 25153.00371994  .00001015  00000-0  32958-3 0  9998,2 56677  98.6422 172.8948 0164014  97.2298 264.7563 14.33650658110417
56678,1 56678U 22151AHE 25153.28803278  .00001866  00000-0  10395-2 0  9998,2 56678  98.8198 151.9428 0062077 354.8271   5.2252 14.11217163108270
56678,1 56678U 22151AHE 25153.28803278  .00001866  00000-0  10395-2 0  9998,2 56678  98.8198 151.9428 0062077 354.8271   5.2252 14.11217163108270
56680,1 56680U 22151AHG 25153.03553966  .00011938  00000-0  25276-2 0  9995,2 56680  98.6448 193.6404 0091489  26.7659 333.8216 14.56778676115458
56682,1 56682U 22151AHJ 25153.23851267  .00001122  00000-0  63372-3 0  9998,2 56682  98.8122 153.9601 0043319 317.8142  41.9698 14.11801437106497
56682,1 56682U 22151AHJ 25153.73460708  .00001210  00000-0  68149-3 0  9994,2 56682  98.8121 154.4476 0043278 316.3811  43.3942 14.11803254106568
56683,1 56683U 22151AHK 25153.73298286  .00000198  00000-0  13644-3 0  9999,2 56683  98.8246 155.0261 0043365 314.6321  45.1317 14.09717213106494
56684,1 56684U 22151AHL 25153.21963972  .00002479  00000-0  16449-2 0  9993,2 56684  98.8764 137.5277 0111375  22.4829 338.1162 13.99318309105646
56687,1 56687U 22151AHP 25153.40114430  .00000826  00000-0  61400-3 0  9996,2 56687  98.8891 133.4879 0127104  45.7061 315.4442 13.93982684105215
