NORAD_CAT_ID,TLE_LINE1,TLE_LINE2
38782,1 38782U 12052A   25119.22503969  .00001661  00000-0  23159-3 0  9999,2 38782  97.5771 113.2647 0019062 145.3795 214.8662 14.78834623678402
38812,1 38812U 99025EVC 25119.87636019  .00002232  00000-0  21661-2 0  9992,2 38812  98.4370 351.1250 0260351 272.0390  85.0965 13.66551509720308
38812,1 38812U 99025EVC 25119.87636019  .00002232  00000-0  21661-2 0  9992,2 38812  98.4370 351.1250 0260351 272.0390  85.0965 13.66551509430867
38857,1 38857U 12055A   25119.34555240  .00000043  00000-0  00000-0 0  9997,2 38857  55.5638 112.9121 0006017 285.9398  73.9828  1.70473437 77951
38860,1 38860U 12056A   25119.20518265  .00002001  00000-0  24348-3 0  9993,2 38860  97.6233 102.8593 0026228 176.0936 184.0488 14.84277056677363
38863,1 38863U 12056D   25119.20092679  .00016594  00000-0  10055-2 0  9993,2 38863  97.5920 184.5730 0012558  60.3722 299.8757 15.10586442680558
38868,1 38868U 12057B   25119.16519116 -.00000155  00000-0  00000+0 0  9997,2 38868  11.0110  59.6860 0528525  36.4963  96.1566  0.88384951 40486
38960,1 38960U 12044CT  25119.83519941  .00367409  32785-4  18270-2 0  9993,2 38960  50.0368 351.2146 0512430  14.9669 346.5817 14.92523108539525
38960,1 38960U 12044CT  25119.83519941  .00367402  32784-4  18270-2 0  9995,2 38960  50.0368 351.2146 0512430  14.9669 346.5817 14.92523108488225
38977,1 38977U 12061A   25119.09729404 -.00000138  00000-0  00000+0 0  9999,2 38977   9.5856  53.8527 0001310 151.3854  30.8247  1.00271356 46022
38978,1 38978U 12061B   25119.38697109  .00000070  00000-0  00000-0 0  9993,2 38978   0.0091 274.2806 0000534   1.8655 263.6948  1.00271065 45484
38992,1 38992U 12062B   25119.17618141  .00000129  00000-0  00000+0 0  9990,2 38992   0.0718 349.2152 0002865  54.7559 258.4460  1.00272969 45724
39008,1 39008U 12065A   25119.44003122 -.00000283  00000-0  00000-0 0  9992,2 39008   0.0127 243.1042 0001902 159.0629 272.3863  1.00271842 45478
39013,1 39013U 12066C   25119.12970854 -.00000036  00000-0  57000-4 0  9991,2 39013  63.3583 278.4598 0401719  23.1668 338.6917 13.45440219610475
39016,1 39016U 12066F   25119.16567281  .00000077  00000-0  17115-3 0  9990,2 39016  63.3579 292.2148 0410804  25.0280 337.0057 13.45153520610142
39017,1 39017U 12067A   25119.04644060 -.00000207  00000-0  00000+0 0  9997,2 39017   0.0518  86.4819 0002711 304.2497 290.7391  1.00270574 45558
39017,1 39017U 12067A   25119.39072448 -.00000208  00000-0  00000-0 0  9992,2 39017   0.0520  86.3644 0002702 304.4091  54.9774  1.00270504 45354
39019,1 39019U 12068A   25119.20614351  .00000766  00000-0  17452-3 0  9990,2 39019  98.1963 195.1497 0001262  91.4060 268.7284 14.58558589660509
39020,1 39020U 12069A   25119.21641964 -.00000045  00000-0  00000+0 0  9992,2 39020   0.0679 350.5356 0004559  39.7545 335.5492  1.00273080 45462
39030,1 39030U 12073A   25119.13514735  .00000995  00000-0  15514-3 0  9997,2 39030  97.7152 331.7201 0000949 105.2496 254.8818 14.74947055663494
39034,1 39034U 12075A   25119.18234992  .00000099  00000-0  00000+0 0  9997,2 39034   0.0701   9.2934 0003306  28.7909 297.7008  1.00272044 45364
39052,1 39052U 99057SZ  25119.19062692  .00002068  00000-0  19352-3 0  9991,2 39052  98.7412 102.6697 0055333 296.5803  62.9750 14.94331654682707
39058,1 39058U 13001B   25119.17427868  .00000021  00000-0  77976-4 0  9994,2 39058  82.4951 112.9632 0016260 192.5790 167.4886 12.44012203557813
39070,1 39070U 13004A   25119.14661060  .00000078  00000-0  00000+0 0  9993,2 39070   2.9883  21.9803 0005563  18.3655  55.5348  1.00265690 44839
39077,1 39077U 13005F   25119.01641108 -.00000114  00000-0 -57916-4 0  9994,2 39077  51.9783 102.0970 0000774  89.8634 270.2321 12.62269470563927
39084,1 39084U 13008A   25119.15364263  .00000724  00000-0  17071-3 0  9996,2 39084  98.1883 190.2844 0001241  96.0695 264.0645 14.57109980649420
39100,1 39100U 77065GM  25119.00911094  .00022346  00000-0  19131-2 0  9994,2 39100  29.2784  81.1908 0366806 311.9877  45.0017 14.56410928179137
39110,1 39110U 93036BTZ 25119.33298951  .00003069  00000-0  46984-3 0  9995,2 39110  73.9552 145.7150 0095802  71.5176 303.6986 14.71089367679778
39110,1 39110U 93036BTZ 25119.33298951  .00003069  00000-0  46984-3 0  9995,2 39110  73.9552 145.7150 0095802  71.5176 303.6986 14.71089367591399
39127,1 39127U 13014A   25119.42503417 -.00000075  00000-0  00000-0 0  9998,2 39127   0.0575  81.3427 0001928 287.6964 254.2782  1.00271132 44104
39127,1 39127U 13014A   25119.15063858 -.00000074  00000-0  00000+0 0  9996,2 39127   0.0571  81.0656 0001933 288.0135 155.1859  1.00271082 44098
39133,1 39133U 13015D   25119.17171355  .00007335  00000-0  34103-3 0  9999,2 39133  64.8696 164.7321 0030107 285.2255  74.5544 15.20296144661280
39150,1 39150U 13018A   25119.20401174  .00001416  00000-0  20993-3 0  9996,2 39150  97.9512 193.5578 0018413 156.2055 204.0010 14.76518898647193
39157,1 39157U 13020A   25119.04852573 -.00000291  00000-0  00000+0 0  9995,2 39157   0.0235 272.5144 0003598  70.3985 349.7459  1.00272708 43992
39160,1 39160U 13021B   25119.17288957  .00001301  00000-0  25224-3 0  9994,2 39160  97.9522 182.1865 0001421  88.2985 271.8381 14.64859128639695
39163,1 39163U 13022A   25119.17331436  .00000047  00000-0  00000+0 0  9996,2 39163   0.0743  18.2068 0005738   1.2150 267.3388  1.00271046 43808
39168,1 39168U 13024A   25119.27752980 -.00000285  00000-0  00000+0 0  9990,2 39168   0.0167 290.3660 0000324   4.5237 329.9596  1.00268259 43675
39168,1 39168U 13024A   25119.27752980 -.00000285  00000-0  00000-0 0  9991,2 39168   0.0167 290.3660 0000324   4.5237 329.9596  1.00268259 43024
39177,1 39177U 13028A   25119.18408174  .00000456  00000-0  11356-3 0  9996,2 39177  97.9623  99.1832 0009947 220.9812 139.0639 14.55907864631134
39188,1 39188U 13031A   25119.10471928 -.00000019  00000-0  00000+0 0  9997,2 39188   0.0450 342.7790 0002805  61.1232 316.1210  5.00115282216425
39192,1 39192U 13031E   25119.02528811 -.00000016  00000-0  00000+0 0  9994,2 39192   0.1516 320.3510 0009612   8.7585  30.8350  5.20983265225439
39197,1 39197U 13033A   25119.15473654  .00002384  00000-0  28850-3 0  9995,2 39197  97.9538 314.5735 0023974 229.9108 130.0005 14.84442909638940
39199,1 39199U 13034A   25119.94628039  .00000068  00000-0  00000+0 0  9994,2 39199  34.7993  69.8234 0017287 185.7589 358.1966  1.00275903 43505
39199,1 39199U 13034A   25119.94628039  .00000068  00000-0  00000-0 0  9995,2 39199  34.7993  69.8234 0017287 185.7589 358.1966  1.00275903 43224
39202,1 39202U 13035A   25119.16755743  .00001260  00000-0  24909-3 0  9990,2 39202  98.2728 296.5501 0011837  92.7972 267.4585 14.64085911628639
39209,1 39209U 13037B   25119.04654031  .00002425  00000-0  38186-3 0  9990,2 39209  98.0766 121.6435 0004905  36.8428 323.3116 14.73403731631341
39210,1 39210U 13037C   25119.20942181  .00000927  00000-0  16038-3 0  9993,2 39210  98.0943 119.4676 0007034  36.8611 323.3078 14.70681797633461
39215,1 39215U 13038A   25119.24826792  .00000133  00000-0  00000+0 0  9999,2 39215   2.9353   4.7773 0002228  62.9692 263.9547  1.00274772 43115
39215,1 39215U 13038A   25119.24826792  .00000132  00000-0  00000-0 0  9999,2 39215   2.9353   4.7773 0002228  62.9692 263.9547  1.00274772 39862
39227,1 39227U 13042A   25119.01834458  .00002961  00000-0  21563-3 0  9992,2 39227  97.6189 306.5065 0003867 106.6956 253.4695 15.04529787641640
39228,1 39228U 13042B   25119.18959300  .00001084  00000-0  25879-3 0  9994,2 39228  97.5548  28.4866 0448864 326.3668  30.9739 14.08378263599811
39233,1 39233U 13044A   25119.17696333  .00000142  00000-0  00000+0 0  9994,2 39233   0.0578  18.4891 0002089  20.5252 267.5549  1.00270823 42746
39237,1 39237U 13045A   25119.11345380  .00000007  00000-0  00000+0 0  9996,2 39237   0.0323 117.2568 0003256 266.0545 299.8556  1.00272835 42747
39240,1 39240U 13046B   25119.20940925  .00000137  00000-0  24281-3 0  9992,2 39240  63.3907  78.1580 0389828   9.5681 351.2499 13.45406117572687
39249,1 39249U 13048A   25119.11540315  .00000019  00000-0  66717-4 0  9992,2 39249  82.4816 241.4801 0016426  39.9094 320.3190 12.42863217527605
39250,1 39250U 13048B   25119.13254826  .00000029  00000-0  13472-3 0  9995,2 39250  82.4844 242.3403 0019564  72.0659 288.2552 12.43014714527635
39254,1 39254U 13049B   25119.12988643  .00000130  00000-0  58056-4 0  9991,2 39254  29.7028 124.4518 0182138  94.4237 267.7171 13.75431881584740
39260,1 39260U 13052A   25119.15872966  .00000237  00000-0  14182-3 0  9994,2 39260  98.4534 108.2626 0015553 132.4160 227.8333 14.15613052600053
39265,1 39265U 13055A   25119.18004152  .00030463 -46360-6  49007-3 0  9993,2 39265  80.9449 197.2689 0398059 347.1307  11.9967 14.96055072605184
39285,1 39285U 13056A   25119.17757150  .00000150  00000-0  00000+0 0  9998,2 39285   0.0630 335.6917 0002771  57.2676 276.8311  1.00273039 42438
39310,1 39310U 94029AEV 25119.65311300  .00004865  00000-0  87982-3 0  9997,2 39310  81.8134 103.7243 0244375 161.0931 199.9541 14.48608413784195
39310,1 39310U 94029AEV 25119.65311300  .00004865  00000-0  87982-3 0  9997,2 39310  81.8134 103.7243 0244375 161.0931 199.9541 14.48608413784218
39312,1 39312U 94029AEX 25119.14278806  .00014335  00000-0  19253-2 0  9994,2 39312  81.9854  65.8791 0205724 328.2198  30.6719 14.65541763104726
39312,1 39312U 94029AEX 25119.14278806  .00014335  00000-0  19253-2 0  9994,2 39312  81.9854  65.8791 0205724 328.2198  30.6719 14.65541763628356
39315,1 39315U 94029AFA 25119.87779656  .00007530  00000-0  23035-2 0  9998,2 39315  81.4899 314.9258 0398542 116.8409 247.4091 14.04461346188663
39315,1 39315U 94029AFA 25119.87779656  .00007530  00000-0  23035-2 0  9998,2 39315  81.4899 314.9258 0398542 116.8409 247.4091 14.04461346604352
39341,1 39341U 10057F   25119.57746680  .00002647  00000-0  75478-2 0  9996,2 39341  18.8645 183.5819 6734470 352.4688   1.2366  2.87214258124864
39341,1 39341U 10057F   25119.57746680  .00002647  00000-0  75478-2 0  9996,2 39341  18.8645 183.5819 6734470 352.4688   1.2366  2.87214258107641
39348,1 39348U 10057N   25119.03917486  .00000710  00000-0  15173-2 0  9993,2 39348  19.9322 119.7744 7246431 119.3535 330.1594  2.25936417113012
39353,1 39353U 10057T   25119.44104808 -.00000288  00000-0 -52410-2 0  9997,2 39353  19.7512 224.9424 7136361 300.4284  27.2235  2.24333726110741
39353,1 39353U 10057T   25119.44104808 -.00000288  00000-0 -52410-2 0  9997,2 39353  19.7512 224.9424 7136361 300.4284  27.2235  2.24333726 94506
39358,1 39358U 13057A   25119.21893021  .00003083  00000-0  31221-3 0  9994,2 39358  74.9740  59.8403 0016850 160.7050 199.4779 14.91197571624686
39375,1 39375U 13062A   25119.10745905  .00000154  00000-0  00000+0 0  9997,2 39375   4.9057  77.4592 0001320 244.7546 328.7796  1.00271390 41972
39410,1 39410U 13065A   25119.22567513 -.00000004  00000-0  10067-3 0  9993,2 39410 100.0675 110.0896 0009008 325.6211  34.4319 13.15558900549245
39418,1 39418U 13066C   25119.19550877  .00004178  00000-0  26169-3 0  9998,2 39418  97.4373 176.1754 0021404 304.3510  55.5694 15.09721566625951
39419,1 39419U 13066D   25119.23498886  .00005786  00000-0  40032-3 0  9996,2 39419  97.4327 117.2657 0012758  22.4669 337.7114 15.05998139624009
39422,1 39422U 13066G   25119.22450780  .00005044  00000-0  41428-3 0  9997,2 39422  97.5640  93.5566 0021269  23.1378 337.0799 14.99446758622107
39427,1 39427U 13066M   25119.19988523  .00004041  00000-0  51568-3 0  9991,2 39427  97.8388  34.0288 0095942 139.9452 220.8886 14.78775810613032
39429,1 39429U 13066P   25119.05932475  .00004903  00000-0  68779-3 0  9992,2 39429  97.7167 354.6585 0118505 285.1331  73.6795 14.73140381610180
39430,1 39430U 13066Q   25119.16781055  .00002926  00000-0  46125-3 0  9996,2 39430  97.6879 340.3667 0132019 325.5793  33.6912 14.67471033609337
39440,1 39440U 13066AA  25119.10239043  .00008344  00000-0  84930-3 0  9992,2 39440  97.8473  63.9665 0061330 318.3401  41.3153 14.89585780616463
39451,1 39451U 13067A   25119.22201253  .00005727  00000-0  22872-3 0  9999,2 39451  87.7403 107.7263 0003141  96.3259 263.8346 15.24940032634692
39452,1 39452U 13067B   25119.22016962  .00012105  00000-0  28692-3 0  9995,2 39452  87.3450 208.5347 0002651 102.6539 257.5013 15.41608415642337
39453,1 39453U 13067C   25119.22007359  .00012066  00000-0  28601-3 0  9992,2 39453  87.3450 207.1264 0002628 103.2193 256.9356 15.41607136642307
39455,1 39455U 13068A   25119.19289550  .00000523  00000-0  16682-3 0  9997,2 39455  98.1300   5.3602 0015290 121.5578 238.7108 14.43370552601944
39467,1 39467U 13072F   25119.21670943  .00007294  00000-0  43700-3 0  9991,2 39467 120.4629 177.1678 0180545 275.3351  82.7138 14.99668685 52997
39473,1 39473U 13072M   25119.18255208  .00023455  00000-0  81417-3 0  9991,2 39473 120.4796 287.3936 0130588 313.8726  45.1624 15.22019003 55656
39485,1 39485U 13076C   25119.22399655  .00000027  00000-0  12489-3 0  9991,2 39485  82.4825  66.1661 0020170 296.8633  63.0384 12.42860717514667
39487,1 39487U 13077A   25119.43565427 -.00000281  00000-0  00000-0 0  9995,2 39487   0.0143 259.9197 0000438 334.6019 279.9943  1.00271382 42210
39490,1 39490U 13078A   25119.18408008  .00005635  00000-0  46274-3 0  9996,2 39490  82.4111 305.1859 0013564 196.1173 163.9620 14.98961109616202
39491,1 39491U 13078B   25119.13855544  .00005817  00000-0  44907-3 0  9996,2 39491  82.4104 296.2193 0018172 164.0366 196.1435 15.01264815616694
39492,1 39492U 13078C   25119.18203241  .00002694  00000-0  24786-3 0  9996,2 39492  82.4139 311.3864 0016420 220.2633 139.7373 14.94325832615717
39494,1 39494U 13073C   25119.49522091  .00000006  00000-0  00000+0 0  9998,2 39494  23.1965 225.5320 7656195  98.5202 345.6766  1.09864168 44773
39494,1 39494U 13073C   25119.49522091  .00000006  00000-0  00000-0 0  9999,2 39494  23.1965 225.5320 7656195  98.5202 345.6766  1.09864168 44728
39497,1 39497U 13076E   25119.14192095  .00000001  00000-0 -63980-4 0  9990,2 39497  82.4856  66.4955 0011825 276.0643  83.9090 12.43488417514547
39500,1 39500U 14002A   25119.04470300 -.00000122  00000-0  00000+0 0  9995,2 39500   0.0625 102.4789 0002584 352.1331 217.2606  1.00274586 41361
39508,1 39508U 14006A   25119.11519141 -.00000086  00000-0  00000+0 0  9991,2 39508   0.0597  80.9360 0003518 313.7469 299.0365  1.00271018 41171
39511,1 39511U 14006D   25119.01781511  .00107283  00000-0  84001-2 0  9998,2 39511   5.7441 216.7665 5532404 256.7081  38.9322  4.80733744144665
39522,1 39522U 14007A   25119.18026479  .00000146  00000-0  00000+0 0  9998,2 39522   0.0463 292.6778 0002694  30.9716   0.6072  1.00270743 41053
39574,1 39574U 14009C   25119.19935660  .00021054  00000-0  44227-3 0  9993,2 39574  64.9776 254.8617 0009579 266.3062  93.6983 15.45332451633886
39603,1 39603U 79095CE  25119.02071664  .00007560  00000-0  29287-2 0  9993,2 39603  81.2026 222.9150 0015493 195.9658 164.1038 14.29872350607601
39613,1 39613U 14010B   25119.19963912 -.00000282  00000-0  00000+0 0  9998,2 39613   0.0126 265.0743 0000647  20.0693 143.9844  1.00271529 40731
39616,1 39616U 14011A   25119.22781700 -.00000253  00000-0  00000+0 0  9997,2 39616   0.0648 141.3104 0002341 272.0573 172.0637  1.00268895 40712
39617,1 39617U 14011B   25119.13725405  .00000136  00000-0  00000+0 0  9997,2 39617   0.0685 308.0706 0002621  62.0455 280.1322  1.00270147 40716
39620,1 39620U 14012A   25119.92053499 -.00000047  00000-0  00000+0 0  9998,2 39620  65.5287 327.9486 0012069 330.5500  29.4156  2.13103128 86437
39620,1 39620U 14012A   25119.92053499 -.00000047  00000-0  00000-0 0  9999,2 39620  65.5287 327.9486 0012069 330.5500  29.4156  2.13103128 86437
39624,1 39624U 14014A   25119.19353759  .00000993  00000-0  21015-3 0  9997,2 39624  97.9918 155.8131 0013442 202.6527 157.4082 14.61305536590354
39627,1 39627U 14014D   25119.18500335  .00005970  00000-0  19037-2 0  9993,2 39627  98.0853 264.3824 0158753 107.4914 254.3692 14.33099653575782
39634,1 39634U 14016A   25119.19622871  .00000398  00000-0  94146-4 0  9999,2 39634  98.1809 127.7294 0001378  89.8219 270.3138 14.59200405589679
39637,1 39637U 87060E   25119.18063655  .00000736  00000-0  30008-3 0  9991,2 39637  65.0089  89.9381 0015873 258.9414 100.9886 14.33750691580041
39668,1 39668U 87060AF  25119.21694459  .00000738  00000-0  30144-3 0  9994,2 39668  65.0088  91.9270 0016123 260.8681  99.0581 14.33626675579986
39677,1 39677U 87060AQ  25119.18936450  .00000722  00000-0  29688-3 0  9994,2 39677  65.0036  93.8738 0017028 257.8420 102.0758 14.33422569578202
39678,1 39678U 14021A   25119.02748123  .00000398  00000-0  13116-3 0  9991,2 39678  51.6160 145.7164 0000750  63.0640 297.0385 14.55725219586704
39690,1 39690U 77055C   25119.09008653  .00036926  00000-0  98861-3 0  9991,2 39690  75.8213  56.5558 0016255 163.8575 196.3163 15.37718229628249
39702,1 39702U 91009DR  25119.88867651 -.00000174  00000-0 -15807-2 0  9994,2 39702  74.2294 322.3843 0188312  80.5241 281.7020 12.14763679507322
39702,1 39702U 91009DR  25119.88867651 -.00000174  00000-0 -15807-2 0  9994,2 39702  74.2294 322.3843 0188312  80.5241 281.7020 12.14763679407321
39721,1 39721U 92093KM  25119.99038018  .00000691  00000-0  50350-3 0  9993,2 39721  71.1925 334.2565 0125182  70.6885 290.7716 13.95799762561721
39724,1 39724U 92093KQ  25119.18961687  .00000814  00000-0  53804-3 0  9998,2 39724  70.8512  46.5434 0089490 188.6723 171.2852 14.02743616167566
39731,1 39731U 14024A   25119.20248853  .00000443  00000-0  14817-3 0  9999,2 39731  98.3603 195.9268 0001191  93.3919 266.7407 14.42027717578940
39761,1 39761U 14028A   25119.18558742  .00000045  00000-0  25628-3 0  9994,2 39761  82.4500   8.0385 0018753 263.3429  96.5516 12.42888683496140
39762,1 39762U 14028B   25119.15826472  .00000050  00000-0  29386-3 0  9991,2 39762  82.4549   9.5766 0019232 257.7717 102.1209 12.42860207496148
39764,1 39764U 14028D   25119.10029774  .00000036  00000-0  10094-3 0  9998,2 39764  82.4420 169.1170 0227912 248.0925 109.5808 12.83544111512345
39765,1 39765U 14028E   25119.16097966  .00000046  00000-0  13902-3 0  9995,2 39765  82.4510 171.8147 0230376 253.5443 104.0231 12.82890386512149
39766,1 39766U 14029A   25119.22613116  .00003070  00000-0  41776-3 0  9995,2 39766  97.9208 217.3297 0001525 103.3125 256.8257 14.79478507590402
39767,1 39767U 14029B   25119.17421480  .00003885  00000-0  37793-3 0  9999,2 39767  97.8072 213.8092 0004263 238.4831 121.5972 14.93132042592402
39768,1 39768U 14029C   25119.16160831  .00004010  00000-0  39630-3 0  9992,2 39768  97.8811 225.8565 0005006 270.8621  89.2024 14.92484691592604
39769,1 39769U 14029D   25119.14633067  .00009496  00000-0  92390-3 0  9992,2 39769  97.6968 191.0008 0002737 217.3505 142.7524 14.92746702591677
39773,1 39773U 14030A   25119.17253244  .00000019  00000-0  00000+0 0  9992,2 39773   0.0682 349.6537 0002530  53.9959 238.9356  1.00272181 40062
39778,1 39778U 97051AAK 25119.31888078  .00005248  00000-0  12883-2 0  9990,2 39778  86.3778 141.7601 0010703  75.3778 284.8614 14.52197377601144
39778,1 39778U 97051AAK 25119.31888078  .00005248  00000-0  12883-2 0  9990,2 39778  86.3778 141.7601 0010703  75.3778 284.8614 14.52197377573906
39783,1 39783U 97051AAQ 25119.43852336  .00048058  00000-0  48640-2 0  9993,2 39783  86.1495   8.7549 0018018 258.1445 278.5540 14.90623269688662
39783,1 39783U 97051AAQ 25119.43852336  .00048058  00000-0  48640-2 0  9993,2 39783  86.1495   8.7549 0018018 258.1445 278.5540 14.90623269573856
39805,1 39805U 87020ED  25119.44098900  .00000022  00000-0  28367-3 0  9997,2 39805  73.5972 186.8809 0021332  98.3748 281.5766 12.42649256876489
39805,1 39805U 87020ED  25119.44098900  .00000022  00000-0  28367-3 0  9997,2 39805  73.5972 186.8809 0021332  98.3748 281.5766 12.42649256494766
39813,1 39813U 87020EM  25119.35548767  .00000400  00000-0  27924-2 0  9994,2 39813  73.6341 150.7864 0034200 291.0777  93.5363 12.48656938521057
39813,1 39813U 87020EM  25119.35548767  .00000400  00000-0  27924-2 0  9994,2 39813  73.6341 150.7864 0034200 291.0777  93.5363 12.48656938496317
39815,1 39815U 87020EP  25119.00656924  .00000072  00000-0  65368-3 0  9993,2 39815  73.6003 231.4039 0027794 111.1804 249.2214 12.42057370653610
39815,1 39815U 87020EP  25119.00656924  .00000072  00000-0  65368-3 0  9993,2 39815  73.6003 231.4039 0027794 111.1804 249.2214 12.42057370653621
39823,1 39823U 87020EX  25119.34554270  .00000389  00000-0  28350-2 0  9990,2 39823  73.7113 331.7809 0040708 259.0865 285.5216 12.45275780975702
39823,1 39823U 87020EX  25119.34554270  .00000389  00000-0  28350-2 0  9990,2 39823  73.7113 331.7809 0040708 259.0865 285.5216 12.45275780975702
39848,1 39848U 92093LA  25119.27479903  .00023376  00000-0  34689-2 0  9997,2 39848  71.2272 327.5886 0036365 183.2870 176.8052 14.74544809107504
39848,1 39848U 92093LA  25119.27479903  .00023376  00000-0  34689-2 0  9997,2 39848  71.2272 327.5886 0036365 183.2870 176.8052 14.74544809563577
39865,1 39865U 92093LT  25119.06122900  .00003662  00000-0  12392-2 0  9998,2 39865  71.0157 241.0445 0006978 259.3578 100.6770 14.37453414155203
39954,1 39954U 81053NQ  25119.83952635  .00012589  00000-0  42395-2 0  9996,2 39954  82.8940  73.3981 0045866  97.1895 263.4513 14.36378701591315
39954,1 39954U 81053NQ  25119.83952635  .00012589  00000-0  42395-2 0  9996,2 39954  82.8940  73.3981 0045866  97.1895 263.4513 14.36378701563707
39971,1 39971U 87068CX  25119.04309235  .00002950  00000-0  23627-2 0  9990,2 39971  82.4571 230.9682 0065554 156.6605 328.1647 13.89472441160980
39973,1 39973U 87068CZ  25119.13444856  .00010878  00000-0  27724-2 0  9991,2 39973  83.0273 256.9830 0020239  55.3962 304.9142 14.50392760598535
39973,1 39973U 87068CZ  25119.13444856  .00010878  00000-0  27724-2 0  9991,2 39973  83.0273 256.9830 0020239  55.3962 304.9142 14.50392760570445
40010,1 40010U 14033A   25119.19444451  .00001109  00000-0  13755-3 0  9991,2 40010  97.5789 334.9814 0007768 239.8803 120.1643 14.84503622587524
40011,1 40011U 14033B   25119.16236393  .00002789  00000-0  31885-3 0  9992,2 40011  97.5556 319.2631 0023007 234.8241 125.0821 14.86603870587277
40013,1 40013U 14033D   25119.21336468  .00003356  00000-0  33740-3 0  9997,2 40013  97.6394   2.2990 0000912  92.4493 267.6830 14.91880884588838
40017,1 40017U 14033H   25119.13705456  .00009974  00000-0  60188-3 0  9997,2 40017  98.0765 164.5717 0013542 180.3061 179.8161 15.10875344592562
40019,1 40019U 14033K   25119.08108752  .00001812  00000-0  29450-3 0  9999,2 40019  97.9103 251.8684 0080447 155.4426 205.0646 14.70155169581577
40023,1 40023U 14033P   25119.20309587  .02814601  12968-1  39392-2 0  9999,2 40023  98.0595 131.3207 0014750 204.0234 156.0360 16.08930119592214
40025,1 40025U 14033R   25119.19632780  .00011501  00000-0  71522-3 0  9994,2 40025  98.0818  99.5165 0010220 182.8707 177.2464 15.09769151590908
40028,1 40028U 14033U   25119.21046286  .00010604  00000-0  69248-3 0  9995,2 40028  98.0837 100.7586 0008908 145.6707 214.5097 15.08005006590774
40037,1 40037U 14033AD  25119.16963676  .00003498  00000-0  33709-3 0  9996,2 40037  97.9537  58.2314 0011054 225.8996 134.1314 14.93557418589445
40039,1 40039U 14033AF  25119.08826974  .00004089  00000-0  39335-3 0  9996,2 40039  97.9279  53.2412 0010833 225.0106 135.0236 14.93529611589293
40043,1 40043U 14033AK  25119.16989911  .00003568  00000-0  43818-3 0  9993,2 40043  97.7306 275.7988 0051187 353.1723   6.8787 14.82752791584523
40044,1 40044U 14033AL  25119.15999215  .00003449  00000-0  42384-3 0  9996,2 40044  97.7348 275.3244 0050386 356.7774   3.3108 14.82771463584465
40049,1 40049U 14033AR  25119.19566873  .00009401  00000-0  67729-3 0  9999,2 40049  98.0670  91.8457 0006628 191.6026 168.5047 15.04395957590238
40053,1 40053U 14034A   25119.15760407  .00000972  00000-0  21026-3 0  9994,2 40053  98.1143 186.1367 0001628  93.3836 266.7551 14.60403459576715
40054,1 40054U 14034B   25119.19848289  .00011917  00000-0  98244-3 0  9991,2 40054  98.2918 358.9026 0010022 156.1721 203.9966 14.99172462584998
40055,1 40055U 14034C   25119.17838038  .00001838  00000-0  24963-3 0  9999,2 40055  98.3673 333.1903 0011732 259.2514 100.7376 14.80109338583294
40056,1 40056U 14034D   25119.18115754  .00001857  00000-0  25216-3 0  9997,2 40056  98.3675 333.2129 0011734 259.4504 100.5384 14.80122875583299
40057,1 40057U 14034E   25119.15774897  .00006595  00000-0  64457-3 0  9998,2 40057  98.2990 356.4571 0007867 182.3970 177.7212 14.92705254584737
40059,1 40059U 14035A   25119.14672300  .00001069  00000-0  24709-3 0  9993,2 40059  98.1989  61.4360 0001437  81.5228 278.6133 14.57134717575765
40069,1 40069U 14037A   25119.22604696  .00000270  00000-0  14319-3 0  9997,2 40069  98.4666 105.8594 0006240 148.9856 211.1692 14.21280909560510
40070,1 40070U 14037B   25119.19095421  .00000880  00000-0  19323-3 0  9992,2 40070  98.0275 107.0572 0130174 275.9564  82.6811 14.54969585572961
40071,1 40071U 14037C   25119.13842457  .00003049  00000-0  33883-3 0  9993,2 40071  98.3432  52.7846 0007584 167.5450 192.5954 14.87979724584579
40073,1 40073U 14037E   25119.16509524  .00000853  00000-0  11330-3 0  9996,2 40073  98.3360  46.6796 0005216 190.3118 169.7988 14.82544930584162
40074,1 40074U 14037F   25119.14832707  .00014806  00000-0  10555-2 0  9997,2 40074  98.3924  77.8680 0003776  99.4563 260.7088 15.04683867586117
40088,1 40088U 14040C   25119.13896019  .00001966  00000-0  36032-3 0  9993,2 40088  47.0594  74.9313 0016943 201.7177 158.2997 14.69324331576472
40090,1 40090U 14040E   25119.15844999  .00001290  00000-0  32411-3 0  9995,2 40090  47.0053 281.8375 0016427 338.6468  21.3730 14.56572815573573
40102,1 40102U 14043D   25119.17430591 -.00000271  00000-0  00000+0 0  9997,2 40102   8.2223  61.3743 0010153 298.3746  61.4114  0.98915325 21933
40107,1 40107U 14046A   25119.05000270 -.00000333  00000-0  00000+0 0  9998,2 40107   0.0379  88.9175 0001891 262.7996 348.8069  1.00272248 39344
40108,1 40108U 14046B   25119.07478057  .07309783 -67914-5  78494-3 0  9999,2 40108  24.0651  25.6665 1633651 174.9501 186.9841 12.66433979153641
40110,1 40110U 14047B   25119.21487014  .00000031  00000-0  14025-3 0  9996,2 40110  63.3849   6.9632 0353823  12.5839 348.3741 13.45386605526766
40111,1 40111U 14047C   25119.20861211  .00000013  00000-0  12007-3 0  9999,2 40111  63.3840   6.7112 0353918  12.9393 348.0428 13.45397586526762
