NORAD_CAT_ID,TLE_LINE1,TLE_LINE2
27803,1 27803U 82055BQ  25120.34814392  .00002215  00000-0  14546-2 0  9996,2 27803  65.8148 103.9129 0039675 281.5326 198.4657 14.03592021734052
27804,1 27804U 91068AR  25120.47911602  .00004184  00000-0  14553-1 0  9991,2 27804  82.6525 294.8476 0348650  51.2606   9.1244 12.78364675565620
27864,1 27864U 65108BK  25120.34110116 -.00000180  00000-0 -41982-2 0  9991,2 27864  27.1203 342.1208 6699979 338.7218 314.0032  2.66401835221071
27864,1 27864U 65108BK  25120.34110116 -.00000180  00000-0 -41982-2 0  9991,2 27864  27.1203 342.1208 6699979 338.7218 314.0032  2.66401835123689
27877,1 27877U 03040C   25120.55773764 -.00000255  00000-0  00000+0 0  9994,2 27877  13.0685  15.4552 0009568 317.3062  42.5563  1.00738163 21779
27877,1 27877U 03040C   25120.55773764 -.00000255  00000-0  00000-0 0  9995,2 27877  13.0685  15.4552 0009568 317.3062  42.5563  1.00738163 21791
27905,1 27905U 82064G   25120.72282623 -.00000755  00000-0  00000+0 0  9992,2 27905  62.3150 220.5008 6925425  35.0261   6.7533  2.00153391176618
27905,1 27905U 82064G   25120.72282623 -.00000755  00000-0  00000-0 0  9993,2 27905  62.3150 220.5008 6925425  35.0261   6.7533  2.00153391176629
28039,1 28039U 91003M   25120.60824544 -.00000043  00000-0  00000+0 0  9995,2 28039   7.1702 269.6009 6658996  27.9746 184.3564  2.58251609262039
28039,1 28039U 91003M   25120.60824544 -.00000043  00000-0  00000-0 0  9996,2 28039   7.1702 269.6009 6658996  27.9746 184.3564  2.58251609262051
28145,1 28145U 77018F   25120.55021760  .00004412  00000-0  17733-2 0  9993,2 28145  24.4525 130.1383 4790454 355.6041   1.3630  5.88144505430415
28145,1 28145U 77018F   25120.55021760  .00004413  00000-0  17733-2 0  9994,2 28145  24.4525 130.1383 4790454 355.6041   1.3630  5.88144505430437
28161,1 28161U 04004D   25120.61534599 -.00000295  00000-0  00000+0 0  9994,2 28161  11.6053  29.1689 0004897  23.2282 336.7088  0.99823060 21250
28161,1 28161U 04004D   25120.61534599 -.00000295  00000-0  00000-0 0  9995,2 28161  11.6053  29.1689 0004897  23.2282 336.7088  0.99823060 21272
28202,1 28202U 66040Q   25120.90863738  .00002635  00000-0  34108-2 0  9998,2 28202 100.1386 348.1417 0025420 197.5139 179.2188 13.63132345117311
28202,1 28202U 66040Q   25120.90863738  .00002635  00000-0  34108-2 0  9998,2 28202 100.1386 348.1417 0025420 197.5139 179.2188 13.63132345576602
28203,1 28203U 66040R   25120.91966762  .00001939  00000-0  31296-2 0  9992,2 28203 100.3308 350.0435 0045695 203.9532 172.4735 13.49463339129629
28203,1 28203U 66040R   25120.91966762  .00001939  00000-0  31296-2 0  9992,2 28203 100.3308 350.0435 0045695 203.9532 172.4735 13.49463339129214
28218,1 28218U 04011A   25120.95852177 -.00000108  00000-0  00000+0 0  9990,2 28218  13.0300  20.5687 0029736  33.7482 158.4485  0.99464610 76357
28218,1 28218U 04011A   25120.95852177 -.00000108  00000-0  00000-0 0  9991,2 28218  13.0300  20.5687 0029736  33.7482 158.4485  0.99464610 76346
28454,1 28454U 02056F   25120.12721227  .00001685  00000-0  59212-3 0  9992,2 28454  98.7034  85.0916 0009660 358.6802   1.4356 14.36258627621347
28491,1 28491U 04042C   25120.48926211  .00000028  00000-0  00000+0 0  9996,2 28491  12.0728  21.7746 0021475 330.0307 204.9710  1.01334800 75485
28491,1 28491U 04042C   25120.48926211  .00000028  00000-0  00000-0 0  9997,2 28491  12.0728  21.7746 0021475 330.0307 204.9710  1.01334800 75429
28512,1 28512U 04053E   25120.24896639 -.00000011  00000-0  00000-0 0  9990,2 28512  63.9536  74.2356 0024371 233.7753 287.3979  2.13314858158482
28528,1 28528U 05003C   25120.72062979  .00009383  00000-0  10735-2 0  9996,2 28528  49.5082 115.6206 5059946 271.0113  33.9978  5.54811826389154
28528,1 28528U 05003C   25120.72062979  .00009383  00000-0  10735-2 0  9996,2 28528  49.5082 115.6206 5059946 271.0113  33.9978  5.54811826389176
28566,1 28566U 89006AH  25120.84928093 -.00000005  00000-0  22207-2 0  9994,2 28566   7.4129 341.6617 7079080 293.2940   9.6972  2.28961059176065
28566,1 28566U 89006AH  25120.84928093 -.00000005  00000-0  22207-2 0  9994,2 28566   7.4129 341.6617 7079080 293.2940   9.6972  2.28961059103087
28593,1 28593U 74015E   25120.89428767  .00001974  00000-0  64525-3 0  9991,2 28593  99.1084 140.0349 0057256 247.6594 111.8517 14.38856705 55914
28593,1 28593U 74015E   25120.89428767  .00001974  00000-0  64525-3 0  9991,2 28593  99.1084 140.0349 0057256 247.6594 111.8517 14.38856705 55813
28617,1 28617U 66040AG  25120.49788527  .00006820  00000-0  67695-2 0  9991,2 28617 100.4735 311.4828 0048762  22.9867  34.5636 13.78087491138629
28617,1 28617U 66040AG  25120.49788527  .00006820  00000-0  67695-2 0  9991,2 28617 100.4735 311.4828 0048762  22.9867  34.5636 13.78087491138135
28661,1 28661U 05019C   25120.97043978  .00022304  00000-0  11012-2 0  9993,2 28661  49.4366  55.0515 5964291 306.5613  12.2041  4.15616151276564
28661,1 28661U 05019C   25120.97043978  .00022303  00000-0  11012-2 0  9992,2 28661  49.4366  55.0515 5964291 306.5613  12.2041  4.15616151276542
28672,1 28672U 88074H   25120.97029553  .00001526  00000-0  20211-2 0  9994,2 28672  89.9973   9.9674 0089124  96.9280 278.9236 13.58729511 41188
28672,1 28672U 88074H   25120.97029553  .00001526  00000-0  20211-2 0  9994,2 28672  89.9973   9.9674 0089124  96.9280 278.9236 13.58729511575416
28917,1 28917U 05050C   25120.11711258 -.00000050  00000-0  00000+0 0  9998,2 28917  65.7938 330.0088 0014972  93.2189 257.9324  2.13104165150566
28917,1 28917U 05050C   25120.11711258 -.00000050  00000-0  00000-0 0  9999,2 28917  65.7938 330.0088 0014972  93.2189 257.9324  2.13104165150421
28920,1 28920U 05050F   25120.90076590  .00004753  00000-0  20921-2 0  9992,2 28920  65.0025 218.4423 5862599 185.2966 163.7764  4.19671703297882
28920,1 28920U 05050F   25120.90076590  .00004753  00000-0  20921-2 0  9992,2 28920  65.0025 218.4423 5862599 185.2966 163.7764  4.19671703297882
28938,1 28938U 06004B   25120.99036463  .00014218  00000-0  21983-2 0  9991,2 28938  28.6097  30.6178 6656419 223.3055  59.0177  3.11410046187809
28938,1 28938U 06004B   25120.99036463  .00014218  00000-0  21983-2 0  9991,2 28938  28.6097  30.6178 6656419 223.3055  59.0177  3.11410046187797
28978,1 28978U 66040AP  25120.72370487  .00002679  00000-0  42045-2 0  9999,2 28978 100.3790  32.8491 0043218 309.3329  77.5601 13.50855221874197
28978,1 28978U 66040AP  25120.72370487  .00002679  00000-0  42045-2 0  9999,2 28978 100.3790  32.8491 0043218 309.3329  77.5601 13.50855221874209
28986,1 28986U 80073C   25120.94720569  .00010146  00000-0  23786-2 0  9993,2 28986  81.2061 339.8824 0022075 189.4287 170.6497 14.54314226591860
29002,1 29002U 79101E   25120.51506366 -.00000085  00000-0  00000+0 0  9996,2 29002   8.0492 134.4755 4817738   4.8952  90.7027  1.81862159127975
29002,1 29002U 79101E   25120.51506366 -.00000085  00000-0  00000-0 0  9997,2 29002   8.0492 134.4755 4817738   4.8952  90.7027  1.81862159127975
29026,1 29026U 92021S   25120.62430288 -.00000167  00000-0  00000+0 0  9990,2 29026   3.9652 282.5170 6951383 284.7439  24.6567  2.23803214165785
29026,1 29026U 92021S   25120.62430288 -.00000167  00000-0  00000-0 0  9991,2 29026   3.9652 282.5170 6951383 284.7439  24.6567  2.23803214 98634
29033,1 29033U 94029AEQ 25120.92327052  .00009497  00000-0  14636-2 0  9992,2 29033  81.9657 352.9345 0187699 258.8018  99.2035 14.62105486168716
29033,1 29033U 94029AEQ 25120.92327052  .00009498  00000-0  14636-2 0  9993,2 29033  81.9657 352.9345 0187699 258.8018  99.2035 14.62105486168660
29042,1 29042U 04035J   25120.84395101  .00004409  00000-0  29584-3 0  9998,2 29042  97.5536 136.4720 0010670 339.8459  20.2346 15.07298596 79401
29042,1 29042U 04035J   25120.84395101  .00004409  00000-0  29584-3 0  9998,2 29042  97.5536 136.4720 0010670 339.8459  20.2346 15.07298596649370
29071,1 29071U 91082BS  25120.98279758  .00006280  00000-0  22516-2 0  9998,2 29071  98.9661 173.5652 0074136 317.6947  41.8532 14.32757691 73746
29071,1 29071U 91082BS  25120.98279758  .00006281  00000-0  22516-2 0  9999,2 29071  98.9661 173.5652 0074136 317.6947  41.8532 14.32757691 72532
29074,1 29074U 91082BV  25120.00907870  .00012225  00000-0  30790-2 0  9996,2 29074  98.5885 195.8737 0005483 353.9389   6.1738 14.51278383 73701
29074,1 29074U 91082BV  25120.00907870  .00012226  00000-0  30790-2 0  9997,2 29074  98.5885 195.8737 0005483 353.9389   6.1738 14.51278383 70517
29287,1 29287U 81120R   25120.87271152  .00000150  00000-0  16447-2 0  9993,2 29287  82.9628 330.8938 0021087 159.7701 200.4198 12.04462926929579
29287,1 29287U 81120R   25120.87271152  .00000150  00000-0  16447-2 0  9993,2 29287  82.9628 330.8938 0021087 159.7701 200.4198 12.04462926120730
29328,1 29328U 89039AK  25120.63442947  .00000082  00000-0  14538-2 0  9995,2 29328  65.2657 337.1960 5547376 118.2388 356.4344  4.29080492293230
29328,1 29328U 89039AK  25120.63442947  .00000082  00000-0  14538-2 0  9995,2 29328  65.2657 337.1960 5547376 118.2388 356.4344  4.29080492293252
29672,1 29672U 06062C   25120.92064383  .00000018  00000-0  00000+0 0  9993,2 29672  64.6930 208.0215 0019858 173.8382 186.2383  2.13122652142795
29672,1 29672U 06062C   25120.92064383  .00000018  00000-0  00000-0 0  9994,2 29672  64.6930 208.0215 0019858 173.8382 186.2383  2.13122652142795
29673,1 29673U 06062D   25120.47820889  .00000024  00000-0  00000+0 0  9992,2 29673  64.7003 207.3920 0027158 193.2477 199.9361  2.13404262143200
29673,1 29673U 06062D   25120.47820889  .00000024  00000-0  00000-0 0  9993,2 29673  64.7003 207.3920 0027158 193.2477 199.9361  2.13404262143187
29736,1 29736U 99025AA  25120.18344788  .00001031  00000-0  23320-2 0  9992,2 29736  99.4246 342.8454 0728568 324.5215 152.1399 12.57126021837017
29736,1 29736U 99025AA  25120.18344788  .00001031  00000-0  23320-2 0  9992,2 29736  99.4246 342.8454 0728568 324.5215 152.1399 12.57126021836971
29748,1 29748U 99025AN  25120.92596402  .00010680  00000-0  58953-1 0  9998,2 29748 100.1168 107.7241 0846453  72.2979 296.8579 11.85430553760551
29748,1 29748U 99025AN  25120.92596402  .00010680  00000-0  58953-1 0  9998,2 29748 100.1168 107.7241 0846453  72.2979 296.8579 11.85430553760562
29804,1 29804U 99025CW  25120.53521652 -.00000116  00000-0 -43812-4 0  9999,2 29804  98.8105 135.5165 0097414 214.1818 276.3593 14.04253628937359
29804,1 29804U 99025CW  25120.53521652 -.00000116  00000-0 -43812-4 0  9999,2 29804  98.8105 135.5165 0097414 214.1818 276.3593 14.04253628937191
29836,1 29836U 99025EE  25120.22288537  .00005047  00000-0  10509-2 0  9993,2 29836  98.1820 221.2474 0158066 181.7615 239.0343 14.52844972963283
29836,1 29836U 99025EE  25120.22288537  .00005047  00000-0  10509-2 0  9993,2 29836  98.1820 221.2474 0158066 181.7615 239.0343 14.52844972602654
29881,1 29881U 99025GB  25120.49706885  .00002941  00000-0  30907-2 0  9997,2 29881  98.7032 117.4883 0291113 301.7286 180.9640 13.58698313901729
29881,1 29881U 99025GB  25120.49706885  .00002941  00000-0  30907-2 0  9997,2 29881  98.7032 117.4883 0291113 301.7286 180.9640 13.58698313901617
29917,1 29917U 99025HP  25120.90320753  .00001563  00000-0  15254-2 0  9996,2 29917  98.8956 359.5471 0227492   1.1839  60.1521 13.69853544910639
29917,1 29917U 99025HP  25120.90320753  .00001563  00000-0  15254-2 0  9996,2 29917  98.8956 359.5471 0227492   1.1839  60.1521 13.69853544910381
30105,1 30105U 99025RJ  25120.94448843  .00002427  00000-0  93311-3 0  9993,2 30105  98.5759 113.1391 0200236   8.9264 351.5389 14.20886915945551
30118,1 30118U 99025RX  25120.85658889  .00000171  00000-0  12895-3 0  9992,2 30118  98.8034 131.1968 0084024 333.3989 147.1416 14.05019882937597
30123,1 30123U 99025SC  25120.68150459  .00008937  00000-0  29250-2 0  9999,2 30123  96.9069 108.7372 0236045  53.7354 308.5388 14.23982013940376
30123,1 30123U 99025SC  25120.68150459  .00008938  00000-0  29250-2 0  9990,2 30123  96.9069 108.7372 0236045  53.7354 308.5388 14.23982013940286
30525,1 30525U 99025AJP 25120.23433681  .00001558  00000-0  16658-2 0  9997,2 30525  98.6166  32.7953 0293192 179.9431 180.1794 13.58025465900954
30525,1 30525U 99025AJP 25120.23433681  .00001558  00000-0  16658-2 0  9997,2 30525  98.6166  32.7953 0293192 179.9431 180.1794 13.58025465900426
30564,1 30564U 99025ALE 25120.74358365  .00002920  00000-0  15228-2 0  9997,2 30564  98.8039 138.9319 0204668  33.7057  30.0234 14.05056937931456
30564,1 30564U 99025ALE 25120.74358365  .00002920  00000-0  15228-2 0  9997,2 30564  98.8039 138.9319 0204668  33.7057  30.0234 14.05056937931210
30574,1 30574U 99025ALQ 25120.42178767  .00005298  00000-0  45764-2 0  9998,2 30574  99.2875 288.9768 0223202 223.7272 134.6010 13.76086773906542
30616,1 30616U 99025AMX 25120.96309696  .00002117  00000-0  27645-2 0  9996,2 30616  98.6455 213.0821 0386456 103.6036 260.8437 13.35488406887110
30616,1 30616U 99025AMX 25120.96309696  .00002117  00000-0  27645-2 0  9996,2 30616  98.6455 213.0821 0386456 103.6036 260.8437 13.35488406886861
30623,1 30623U 99025ANE 25120.83906579  .00000549  00000-0  81332-3 0  9994,2 30623  98.8374 331.6159 0404141 305.5860 120.3836 13.29111435882454
30623,1 30623U 99025ANE 25120.83906579  .00000549  00000-0  81332-3 0  9994,2 30623  98.8374 331.6159 0404141 305.5860 120.3836 13.29111435882151
30639,1 30639U 99025ANW 25120.27116991  .00012148  00000-0  47202-2 0  9995,2 30639  99.0120 224.1269 0072463 217.9380 141.6683 14.28551361935374
30639,1 30639U 99025ANW 25120.27116991  .00012148  00000-0  47202-2 0  9995,2 30639  99.0120 224.1269 0072463 217.9380 141.6683 14.28551361934823
30660,1 30660U 99025APS 25120.73106670  .00007870  00000-0  78993-3 0  9991,2 30660  98.1388 212.0948 0145874 349.8410 161.5129 14.83923078974299
30660,1 30660U 99025APS 25120.73106670  .00007870  00000-0  78993-3 0  9991,2 30660  98.1388 212.0948 0145874 349.8410 161.5129 14.83923078974299
30703,1 30703U 99025ARM 25120.45843573  .00003352  00000-0  15484-2 0  9994,2 30703  99.1263  98.8228 0118334 212.8785 274.8187 14.18002433933744
30703,1 30703U 99025ARM 25120.45843573  .00003352  00000-0  15484-2 0  9994,2 30703  99.1263  98.8228 0118334 212.8785 274.8187 14.18002433933328
30720,1 30720U 99025ASE 25120.42672943  .00004096  00000-0  16519-2 0  9997,2 30720  99.0245 285.9591 0031745 263.2472 151.7206 14.28266810942575
30721,1 30721U 99025ASF 25120.60963316  .00023285  00000-0  45395-2 0  9990,2 30721  98.7005 238.2299 0030940 323.6672 161.9091 14.62681294945697
30721,1 30721U 99025ASF 25120.60963316  .00023285  00000-0  45395-2 0  9990,2 30721  98.7005 238.2299 0030940 323.6672 161.9091 14.62681294945282
30736,1 30736U 99025ASW 25120.66993052  .00002140  00000-0  22212-2 0  9992,2 30736  98.7908 180.8973 0280861 282.8058 234.8361 13.60786113898060
30736,1 30736U 99025ASW 25120.66993052  .00002140  00000-0  22212-2 0  9992,2 30736  98.7908 180.8973 0280861 282.8058 234.8361 13.60786113897777
30756,1 30756U 99025ATS 25120.12456142  .00003680  00000-0  18089-2 0  9996,2 30756  99.0001 184.6825 0073415 239.9934 188.4979 14.16887559932098
30756,1 30756U 99025ATS 25120.12456142  .00003680  00000-0  18089-2 0  9996,2 30756  99.0001 184.6825 0073415 239.9934 188.4979 14.16887559931941
30764,1 30764U 99025AUA 25120.74408815  .00027882  00000-0  13208-2 0  9995,2 30764  98.7620  54.7703 0100103 213.6542 145.8304 15.14884955977893
30810,1 30810U 99025AUU 25120.47459335  .00007706  00000-0  44656-2 0  9994,2 30810  98.6651 303.4299 0186314 329.0720  29.9578 14.00746916912645
30810,1 30810U 99025AUU 25120.47459335  .00007706  00000-0  44656-2 0  9994,2 30810  98.6651 303.4299 0186314 329.0720  29.9578 14.00746916912128
30821,1 30821U 99025AVF 25120.31033863  .00006164  00000-0  15834-2 0  9996,2 30821  99.0784 245.5622 0089155 161.8181 254.0063 14.48235083955280
30821,1 30821U 99025AVF 25120.31033863  .00006164  00000-0  15834-2 0  9996,2 30821  99.0784 245.5622 0089155 161.8181 254.0063 14.48235083955101
30822,1 30822U 99025AVG 25120.89182064  .00000828  00000-0  47225-3 0  9999,2 30822  98.7554 154.7482 0074071 204.8004 280.8255 14.11026492935167
30843,1 30843U 99025AWD 25120.91776066  .00001397  00000-0  31075-3 0  9994,2 30843  98.8637 180.1991 0149962  82.7902 279.0312 14.52002153960472
30843,1 30843U 99025AWD 25120.91776066  .00001397  00000-0  31075-3 0  9994,2 30843  98.8637 180.1991 0149962  82.7902 279.0312 14.52002153960472
30852,1 30852U 99025AWN 25120.28800547  .00001340  00000-0  77359-3 0  9999,2 30852  98.7471 144.3970 0057754 155.1038 205.2938 14.09851793932049
30852,1 30852U 99025AWN 25120.28800547  .00001340  00000-0  77359-3 0  9999,2 30852  98.7471 144.3970 0057754 155.1038 205.2938 14.09851793931914
30868,1 30868U 99025AXE 25120.98179009  .00000359  00000-0  20238-3 0  9998,2 30868  98.2930  16.5272 0136797 141.7867 235.7174 14.10975804935698
30868,1 30868U 99025AXE 25120.98179009  .00000359  00000-0  20238-3 0  9998,2 30868  98.2930  16.5272 0136797 141.7867 235.7174 14.10975804935272
30884,1 30884U 99025AXW 25120.88043392  .00018956  00000-0  31540-2 0  9999,2 30884  98.8792  94.6051 0072124 318.5668  41.0078 14.68388136953696
30884,1 30884U 99025AXW 25120.88043392  .00018956  00000-0  31540-2 0  9999,2 30884  98.8792  94.6051 0072124 318.5668  41.0078 14.68388136953427
30893,1 30893U 99025AYF 25120.37247894  .00001880  00000-0  98649-3 0  9998,2 30893  98.2728 170.9397 0310107   6.4575  52.0916 13.93361907919763
30893,1 30893U 99025AYF 25120.37247894  .00001880  00000-0  98649-3 0  9998,2 30893  98.2728 170.9397 0310107   6.4575  52.0916 13.93361907917323
30898,1 30898U 99025AYL 25120.91134771  .00033565  00000-0  24518-2 0  9990,2 30898  99.0457 352.0045 0058486 137.7716 222.8030 15.02189676962241
30898,1 30898U 99025AYL 25120.91134771  .00033565  00000-0  24518-2 0  9990,2 30898  99.0457 352.0045 0058486 137.7716 222.8030 15.02189676629623
30914,1 30914U 99025AZC 25120.51395088  .00002115  00000-0  34344-2 0  9990,2 30914  99.9870  18.8942 0503983 153.1763 209.6384 13.07887860861035
30914,1 30914U 99025AZC 25120.51395088  .00002115  00000-0  34344-2 0  9990,2 30914  99.9870  18.8942 0503983 153.1763 209.6384 13.07887860561177
30922,1 30922U 99025AZL 25120.88272315  .00001818  00000-0  92831-3 0  9991,2 30922  98.6517 142.8976 0013269 345.9917 135.6393 14.16820185934079
30922,1 30922U 99025AZL 25120.88272315  .00001818  00000-0  92831-3 0  9991,2 30922  98.6517 142.8976 0013269 345.9917 135.6393 14.16820185933652
30940,1 30940U 99025BAE 25120.26420318  .00001158  00000-0  70129-3 0  9994,2 30940  98.6219 130.6718 0039813 284.3583 137.7471 14.07935717929538
30940,1 30940U 99025BAE 25120.26420318  .00001158  00000-0  70129-3 0  9994,2 30940  98.6219 130.6718 0039813 284.3583 137.7471 14.07935717929459
30959,1 30959U 99025BAZ 25120.99696294  .00008743  00000-0  30923-2 0  9996,2 30959  99.6891  41.8824 0054562 130.8859 229.7067 14.34032566938101
30959,1 30959U 99025BAZ 25120.99696294  .00008743  00000-0  30923-2 0  9996,2 30959  99.6891  41.8824 0054562 130.8859 229.7067 14.34032566571474
30976,1 30976U 99025BBS 25120.84916345  .00088671  00000-0  80449-2 0  9997,2 30976  99.1245 340.7630 0052179 181.3138 178.7949 14.93829879937306
30976,1 30976U 99025BBS 25120.84916345  .00088671  00000-0  80449-2 0  9997,2 30976  99.1245 340.7630 0052179 181.3138 178.7949 14.93829879615859
30979,1 30979U 99025BBV 25120.69336841  .00010243  00000-0  11195-2 0  9992,2 30979  97.8470  25.7934 0203972 251.6278 136.6800 14.74015888958236
30979,1 30979U 99025BBV 25120.69336841  .00010243  00000-0  11195-2 0  9992,2 30979  97.8470  25.7934 0203972 251.6278 136.6800 14.74015888958113
30984,1 30984U 99025BCA 25120.83932880  .00003337  00000-0  80506-3 0  9998,2 30984  98.2827 161.2832 0129742 339.6637  19.9416 14.48841730918915
31007,1 31007U 99025BCZ 25120.71506064  .00015540  00000-0  35511-2 0  9997,2 31007  98.0791 119.5005 0073413  22.6594 337.7816 14.54121756948040
31007,1 31007U 99025BCZ 25120.71506064  .00015540  00000-0  35511-2 0  9997,2 31007  98.0791 119.5005 0073413  22.6594 337.7816 14.54121756948051
31022,1 31022U 99025BDQ 25120.90833732  .00000647  00000-0  53406-3 0  9996,2 31022  99.5431 359.0023 0110826   6.4292 353.8257 13.90182979918431
31022,1 31022U 99025BDQ 25120.90833732  .00000647  00000-0  53406-3 0  9996,2 31022  99.5431 359.0023 0110826   6.4292 353.8257 13.90182979588704
31036,1 31036U 99025BEE 25120.08455185  .00001539  00000-0  37565-3 0  9991,2 31036  98.9062 213.9729 0138844 224.7356 258.8135 14.48594788955435
31036,1 31036U 99025BEE 25120.08455185  .00001539  00000-0  37565-3 0  9991,2 31036  98.9062 213.9729 0138844 224.7356 258.8135 14.48594788540255
31038,1 31038U 99025BEG 25120.99858269  .00002864  00000-0  80117-3 0  9996,2 31038  99.0253 191.0070 0086298 179.7274 180.3977 14.44831245950110
31038,1 31038U 99025BEG 25120.99858269  .00002864  00000-0  80117-3 0  9996,2 31038  99.0253 191.0070 0086298 179.7274 180.3977 14.44831245949747
31040,1 31040U 99025BEJ 25120.95170490  .00001003  00000-0  50676-3 0  9999,2 31040  98.6438 116.7497 0064082 123.2446 267.6388 14.17307269935079
31040,1 31040U 99025BEJ 25120.95170490  .00001003  00000-0  50676-3 0  9999,2 31040  98.6438 116.7497 0064082 123.2446 267.6388 14.17307269935080
31062,1 31062U 99025BFG 25120.01930785  .00000437  00000-0  44561-3 0  9997,2 31062  99.0046 314.8896 0172179 199.0711 314.6687 13.75534886912980
31062,1 31062U 99025BFG 25120.01930785  .00000437  00000-0  44561-3 0  9997,2 31062  99.0046 314.8896 0172179 199.0711 314.6687 13.75534886911169
31065,1 31065U 99025BFK 25120.86255780  .00002828  00000-0  11690-2 0  9990,2 31065  98.4790 146.7694 0034425 335.7263  24.2295 14.27140870941662
31065,1 31065U 99025BFK 25120.86255780  .00002828  00000-0  11690-2 0  9990,2 31065  98.4790 146.7694 0034425 335.7263  24.2295 14.27140870613556
31085,1 31085U 99025BGF 25120.35557993  .00000365  00000-0  15342-3 0  9990,2 31085  99.0003 313.5712 0086411 315.7513 166.1463 14.30154433944807
31088,1 31088U 99025BGJ 25120.91765368  .00004888  00000-0  20285-2 0  9997,2 31088  99.4222 163.6802 0027685 346.5060 139.4897 14.26796857933346
31088,1 31088U 99025BGJ 25120.91765368  .00004889  00000-0  20285-2 0  9998,2 31088  99.4222 163.6802 0027685 346.5060 139.4897 14.26796857933278
31095,1 31095U 99025BGR 25120.74138815  .00000819  00000-0  14030-2 0  9998,2 31095  98.5442 308.3739 0500020  13.3550 348.0257 13.06563124866010
31095,1 31095U 99025BGR 25120.74138815  .00000819  00000-0  14030-2 0  9998,2 31095  98.5442 308.3739 0500020  13.3550 348.0257 13.06563124864962
31160,1 31160U 99025BHN 25120.91039891 -.00000094  00000-0 -33258-4 0  9996,2 31160  99.1097 178.5815 0058496 157.0381 203.3418 13.99493816925178
31160,1 31160U 99025BHN 25120.91039891 -.00000094  00000-0 -33258-4 0  9996,2 31160  99.1097 178.5815 0058496 157.0381 203.3418 13.99493816664404
31161,1 31161U 99025BHP 25120.30022129  .00000797  00000-0  47533-3 0  9994,2 31161  98.7654 148.1645 0067505 269.0710  90.2725 14.08961152929978
31161,1 31161U 99025BHP 25120.30022129  .00000797  00000-0  47533-3 0  9994,2 31161  98.7654 148.1645 0067505 269.0710  90.2725 14.08961152929136
31175,1 31175U 99025BJD 25120.80696821  .00026549  00000-0  65393-2 0  9996,2 31175  98.3991 120.2659 0092347 138.9427 221.8766 14.49567298930887
31175,1 31175U 99025BJD 25120.80696821  .00026549  00000-0  65393-2 0  9996,2 31175  98.3991 120.2659 0092347 138.9427 221.8766 14.49567298623561
31195,1 31195U 99025BJZ 25120.86817709  .00000315  00000-0  18328-3 0  9994,2 31195  98.8064 159.9196 0173265  98.0730 264.0136 14.07838571929957
31195,1 31195U 99025BJZ 25120.86817709  .00000315  00000-0  18328-3 0  9994,2 31195  98.8064 159.9196 0173265  98.0730 264.0136 14.07838571929205
31211,1 31211U 99025BKR 25120.84107930  .00002766  00000-0  13287-2 0  9999,2 31211  98.6862 161.1922 0050605  21.6497 338.6803 14.18998456931847
31211,1 31211U 99025BKR 25120.84107930  .00002766  00000-0  13287-2 0  9999,2 31211  98.6862 161.1922 0050605  21.6497 338.6803 14.18998456600884
31243,1 31243U 99025BLZ 25120.89159781  .00001579  00000-0  95949-3 0  9997,2 31243  98.7668 168.2061 0067366  85.4396 275.4464 14.06536216924928
31243,1 31243U 99025BLZ 25120.89159781  .00001579  00000-0  95949-3 0  9997,2 31243  98.7668 168.2061 0067366  85.4396 275.4464 14.06536216661320
31253,1 31253U 99025BMK 25120.87882058  .00000750  00000-0  35238-3 0  9991,2 31253  99.0984 185.7205 0290524 357.8764   2.1148 14.03252365658304
31256,1 31256U 99025BMN 25120.86187151  .00010526  00000-0  46204-2 0  9991,2 31256  98.6855 338.9917 0319772  26.1010 335.5890 13.99870775906014
31256,1 31256U 99025BMN 25120.86187151  .00010527  00000-0  46204-2 0  9992,2 31256  98.6855 338.9917 0319772  26.1010 335.5890 13.99870775618182
31285,1 31285U 99025BNT 25120.90496323  .00000854  00000-0  30628-3 0  9999,2 31285  98.4979 107.7532 0201815 128.1276 264.1453 14.25617053941593
31285,1 31285U 99025BNT 25120.90496323  .00000854  00000-0  30628-3 0  9999,2 31285  98.4979 107.7532 0201815 128.1276 264.1453 14.25617053940817
31286,1 31286U 99025BNU 25120.35779293  .00009678  00000-0  44210-2 0  9993,2 31286 100.8711 319.4354 0082129 163.5901 196.7955 14.19987200924565
31286,1 31286U 99025BNU 25120.35779293  .00009677  00000-0  44210-2 0  9992,2 31286 100.8711 319.4354 0082129 163.5901 196.7955 14.19987200608047
31303,1 31303U 99025BPM 25120.29228752  .00000302  00000-0  19186-3 0  9995,2 31303  98.7178 143.2750 0012318  80.6684 279.5880 14.10914195931255
31328,1 31328U 99025BQG 25120.88374884  .00000271  00000-0  11722-3 0  9998,2 31328  98.4566 101.1171 0104907 161.2049 199.3051 14.28809656943747
31328,1 31328U 99025BQG 25120.88374884  .00000272  00000-0  11722-3 0  9999,2 31328  98.4566 101.1171 0104907 161.2049 199.3051 14.28809656942375
31332,1 31332U 99025BQL 25120.27122865  .00002513  00000-0  14051-2 0  9994,2 31332  98.7125 137.2593 0048623 308.7024 110.5882 14.11059990928040
31332,1 31332U 99025BQL 25120.27122865  .00002513  00000-0  14051-2 0  9994,2 31332  98.7125 137.2593 0048623 308.7024 110.5882 14.11059990927779
