NORAD_CAT_ID,TLE_LINE1,TLE_LINE2
52366,1 52366U 22045AM  25108.46950109 -.00003800  00000-0 -22086-3 0  9999,2 52366  53.2154 209.0872 0001748  66.1723 293.9452 15.08826334166824
52367,1 52367U 22045AN  25108.54309985 -.00001032  00000-0 -46740-4 0  9998,2 52367  53.2182 208.7509 0001574  99.8026 260.3144 15.08832360166838
52368,1 52368U 22045AP  25108.52470264 -.00001770  00000-0 -93175-4 0  9999,2 52368  53.2183 208.8391 0001511  94.0936 266.0229 15.08835397166827
52368,1 52368U 22045AP  25108.78965650 -.00000896  00000-0 -38221-4 0  9994,2 52368  53.2183 207.6486 0001463  94.3900 265.7260 15.08841118166862
52369,1 52369U 22045AQ  25108.53941508  .00004382  00000-0  29321-3 0  9996,2 52369  53.2194 208.7698 0001062 104.9453 255.1656 15.08840959166839
52369,1 52369U 22045AQ  25108.67188922  .00000892  00000-0  74101-4 0  9993,2 52369  53.2191 208.1739 0001152 109.8573 250.2544 15.08862124166855
52370,1 52370U 22045AR  25108.53302049 -.00000678  00000-0 -24528-4 0  9990,2 52370  53.2186 208.8079 0001597  84.8990 275.2184 15.08833621166838
52371,1 52371U 22045AS  25108.52934002  .00000014  00000-0  18953-4 0  9997,2 52371  53.2183 208.8301 0001504 108.2585 251.8571 15.08834161166822
52372,1 52372U 22045AT  25108.58725515 -.00000454  00000-0 -10404-4 0  9994,2 52372  53.2158 208.5584 0001504 109.8211 250.2944 15.08832282166838
52373,1 52373U 22045AU  25108.50998453 -.00001287  00000-0 -62804-4 0  9996,2 52373  53.2170 208.9052 0001138  93.8430 266.2693 15.08840263166831
52374,1 52374U 22045AV  25108.51366274 -.00000396  00000-0 -67801-5 0  9991,2 52374  53.2177 208.8870 0001463 120.3730 239.7407 15.08831246166835
52375,1 52375U 22045AW  25108.51734272 -.00000662  00000-0 -23535-4 0  9990,2 52375  53.2179 208.8714 0001321  99.2191 260.8950 15.08834572166836
52376,1 52376U 22045AX  25108.50630066 -.00000714  00000-0 -26797-4 0  9997,2 52376  53.2175 208.9179 0001567 106.1886 253.9279 15.08832554166835
52377,1 52377U 22045AY  25108.52840751 -.00000903  00000-0 -38628-4 0  9990,2 52377  53.2177 209.0410 0001587 105.0382 255.0786 15.08833715166824
52378,1 52378U 22045AZ  25108.49894248 -.00002067  00000-0 -11187-3 0  9990,2 52378  53.2165 208.9545 0001402 124.7513 235.3611 15.08831006166839
52378,1 52378U 22045AZ  25108.10149354  .00000030  00000-0  19985-4 0  9990,2 52378  53.2187 210.7339 0001770 136.8267 223.2864 15.08835008166778
52379,1 52379U 22045BA  25108.50262284 -.00001060  00000-0 -48496-4 0  9998,2 52379  53.2178 208.9378 0001539 112.0342 248.0814 15.08831672166834
52380,1 52380U 22045BB  25108.54771561 -.00001274  00000-0 -62007-4 0  9998,2 52380  53.2179 198.7687 0001368  97.2191 262.8957 15.08824889166971
52382,1 52382U 22045BD  25108.55783777 -.00000719  00000-0 -27082-4 0  9990,2 52382  53.2176 208.7004 0001605  97.3145 262.8029 15.08831088166844
52383,1 52383U 22045BE  25108.44833825 -.00001356  00000-0 -67139-4 0  9994,2 52383  53.2165 199.2114 0001386  98.8800 261.2349 15.08836150166965
52388,1 52388U 22046A   25108.51709297  .00053299  00000-0  11390-2 0  9990,2 52388  97.4828 204.5859 0007921 104.2645 255.9484 15.44636016164464
52388,1 52388U 22046A   25108.19317804  .00047555  00000-0  10184-2 0  9991,2 52388  97.4830 204.2520 0007947 105.5671 254.6454 15.44601042164419
52388,1 52388U 22046A   25108.84100091  .00049272  00000-0  10524-2 0  9997,2 52388  97.4826 204.9193 0007842 103.0971 257.1153 15.44671420164519
52389,1 52389U 22046B   25108.84111667  .00031137  00000-0  86176-3 0  9997,2 52389  97.4905 205.7908 0005793 139.6787 220.4887 15.36925544164544
52389,1 52389U 22046B   25108.51557907  .00035427  00000-0  98024-3 0  9993,2 52389  97.4905 205.4591 0005830 140.5717 219.5953 15.36905513164496
52389,1 52389U 22046B   25108.19003722  .00032251  00000-0  89367-3 0  9990,2 52389  97.4905 205.1275 0005803 141.1537 219.0125 15.36879893164441
52390,1 52390U 22046C   25108.24037054  .00032368  00000-0  87429-3 0  9999,2 52390  97.4816 204.4579 0001091 144.3961 215.7357 15.37689110164479
52390,1 52390U 22046C   25108.89110757  .00033649  00000-0  90725-3 0  9998,2 52390  97.4814 205.1210 0001098 145.4748 214.6568 15.37736124164570
52390,1 52390U 22046C   25108.50066769  .00034975  00000-0  94361-3 0  9992,2 52390  97.4815 204.7232 0001109 145.4287 214.7030 15.37708628164518
52391,1 52391U 22046D   25108.52864081  .00034858  00000-0  94425-3 0  9999,2 52391  97.4996 206.8749 0002719 130.6612 229.4869 15.37581782164525
52391,1 52391U 22046D   25108.20324214  .00032877  00000-0  89165-3 0  9997,2 52391  97.4997 206.5427 0002689 131.0644 229.0833 15.37557013164473
52391,1 52391U 22046D   25108.85403485  .00032898  00000-0  89088-3 0  9993,2 52391  97.4996 207.2072 0002723 130.1179 230.0305 15.37603927164571
52392,1 52392U 22046E   25108.88238118  .00044635  00000-0  10105-2 0  9991,2 52392  97.4904 207.6140 0001687 184.4370 175.6863 15.42993893164678
52392,1 52392U 22046E   25108.49326954  .00045680  00000-0  10352-2 0  9999,2 52392  97.4904 207.2138 0001660 185.8899 174.2329 15.42958106164617
52392,1 52392U 22046E   25108.23385662  .00041663  00000-0  94563-3 0  9996,2 52392  97.4904 206.9470 0001634 186.1768 173.9459 15.42933148164576
52422,1 52422U 22047AE  25108.19991595  .00012661  00000-0  38061-3 0  9991,2 52422  97.3646 191.5225 0006755 153.0951 207.0644 15.34512797165700
52422,1 52422U 22047AE  25108.39554348  .00014483  00000-0  43483-3 0  9992,2 52422  97.3645 191.7178 0006777 152.5113 207.6490 15.34520828165738
52422,1 52422U 22047AE  25108.85200519  .00015707  00000-0  47109-3 0  9990,2 52422  97.3644 192.1733 0006808 151.1178 209.0443 15.34536575165808
52443,1 52443U 22048A   25108.84826536  .00005447  00000-0  32767-3 0  9990,2 52443  97.5601 187.3288 0012524 346.1019  13.9864 15.11192315163159
52443,1 52443U 22048A   25108.18611766  .00005386  00000-0  32414-3 0  9995,2 52443  97.5601 186.6741 0012563 348.6231  11.4713 15.11184615163050
52443,1 52443U 22048A   25108.51719186  .00005881  00000-0  35352-3 0  9991,2 52443  97.5602 187.0015 0012543 347.3535  12.7379 15.11189089163109
52444,1 52444U 22048B   25108.54748942  .00029141  00000-0  89787-3 0  9993,2 52444  97.5704 197.2097 0011108 139.2562 220.9512 15.33517263163767
52444,1 52444U 22048B   25108.87374572  .00027558  00000-0  84895-3 0  9998,2 52444  97.5704 197.5441 0011084 138.1473 222.0618 15.33535019163810
52444,1 52444U 22048B   25108.22122946  .00026192  00000-0  80810-3 0  9999,2 52444  97.5704 196.8757 0011088 140.0267 220.1793 15.33496556163713
52445,1 52445U 22048C   25108.23525419  .00026780  00000-0  81453-3 0  9990,2 52445  97.5670 196.6284 0009362 154.0908 206.0805 15.33962848163728
52445,1 52445U 22048C   25108.49618318  .00028907  00000-0  87831-3 0  9998,2 52445  97.5670 196.8956 0009414 153.4873 206.6852 15.33979624163760
52445,1 52445U 22048C   25108.88757239  .00027470  00000-0  83436-3 0  9998,2 52445  97.5670 197.2968 0009418 152.1385 208.0363 15.34001166163824
52446,1 52446U 22048D   25108.84237031  .00028028  00000-0  85992-3 0  9997,2 52446  97.5707 197.7484 0006226 128.4070 231.7732 15.33702739163821
52446,1 52446U 22048D   25108.18992543  .00026714  00000-0  82088-3 0  9993,2 52446  97.5708 197.0799 0006176 130.0779 230.1005 15.33663588163726
52446,1 52446U 22048D   25108.51614994  .00028446  00000-0  87319-3 0  9997,2 52446  97.5707 197.4139 0006195 129.4309 230.7482 15.33683246163772
52447,1 52447U 22048E   25108.53612987  .00032803  00000-0  95845-3 0  9995,2 52447  97.5690 197.9063 0012918 135.9127 224.3148 15.35150395163825
52447,1 52447U 22048E   25108.86203881  .00031072  00000-0  90761-3 0  9999,2 52447  97.5688 198.2409 0012931 134.8389 225.3906 15.35171201163870
52447,1 52447U 22048E   25108.21021625  .00029440  00000-0  86143-3 0  9997,2 52447  97.5690 197.5716 0012910 136.9113 223.3143 15.35128163163770
52448,1 52448U 22048F   25108.21303775  .00027126  00000-0  81813-3 0  9995,2 52448  97.5689 197.1389 0005606 173.6699 186.4616 15.34255716163747
52448,1 52448U 22048F   25108.53913624  .00030238  00000-0  91070-3 0  9994,2 52448  97.5689 197.4731 0005674 172.8294 187.3031 15.34277024163790
52448,1 52448U 22048F   25108.86523090  .00028445  00000-0  85657-3 0  9995,2 52448  97.5688 197.8076 0005683 171.6104 188.5234 15.34295545163844
52449,1 52449U 22048G   25108.82976518  .00077442  00000-0  11137-2 0  9991,2 52449  97.5737 205.5702 0005858 106.7474 253.4423 15.55794201164328
52449,1 52449U 22048G   25108.25088514  .00076952  00000-0  11107-2 0  9990,2 52449  97.5739 204.9564 0006019 109.2225 250.9681 15.55695596164236
52449,1 52449U 22048G   25108.50816964  .00082519  00000-0  11883-2 0  9993,2 52449  97.5738 205.2294 0005959 108.0969 252.0935 15.55737900164278
52450,1 52450U 22048H   25108.54496134  .00062287  00000-0  11519-2 0  9998,2 52450  97.5735 202.7945 0007936 120.1279 240.0759 15.48806058164126
52450,1 52450U 22048H   25108.86799684  .00054882  00000-0  10147-2 0  9997,2 52450  97.5734 203.1332 0007906 119.3161 240.8880 15.48846586164175
52450,1 52450U 22048H   25108.22191766  .00054091  00000-0  10029-2 0  9995,2 52450  97.5734 202.4553 0007978 121.5389 238.6642 15.48768350164070
52451,1 52451U 22049A   25108.20822665 -.00000125  00000-0  10243-4 0  9994,2 52451  53.2166  90.2609 0001462  90.0908 270.0252 15.08831640163135
52453,1 52453U 22049C   25108.20086611  .00000795  00000-0  68041-4 0  9990,2 52453  53.2164  90.2925 0001290  98.2733 261.8406 15.08841093163133
52454,1 52454U 22049D   25108.27077804 -.00002761  00000-0 -15543-3 0  9997,2 52454  53.2171  89.9827 0001443  84.7218 275.3939 15.08846201163144
52456,1 52456U 22049F   25108.19445483 -.00000140  00000-0  93020-5 0  9998,2 52456  53.2164  90.3260 0001352  92.8585 267.2561 15.08814868163135
52458,1 52458U 22049H   25108.18707915 -.00003598  00000-0 -20817-3 0  9993,2 52458  53.2162  90.3565 0001264  83.7789 276.3347 15.08828295163132
52459,1 52459U 22049J   25108.23857692 -.00005380  00000-0 -32024-3 0  9992,2 52459  53.2172  80.1251 0001586  91.0163 269.1011 15.08836060163270
52459,1 52459U 22049J   25108.90098838  .00001129  00000-0  89093-4 0  9999,2 52459  53.2169  77.1513 0001431  92.0711 268.0445 15.08815184163376
52461,1 52461U 22049L   25108.89822413 -.00000086  00000-0  12687-4 0  9991,2 52461  53.2174  67.1643 0001338  92.8394 267.2752 15.08827934163513
52461,1 52461U 22049L   25108.16957911 -.00008537  00000-0 -51864-3 0  9992,2 52461  53.2169  70.4330 0002126 115.5348 244.5864 15.08857813163404
52462,1 52462U 22049M   25108.23218619 -.00001483  00000-0 -75130-4 0  9992,2 52462  53.2160  80.1650 0001296  89.5224 270.5917 15.08825835163271
52463,1 52463U 22049N   25108.16589652  .00000956  00000-0  78164-4 0  9995,2 52463  53.2174  70.4485 0001266  87.6839 272.4298 15.08825025163402
52464,1 52464U 22049P   25108.23489464  .00000545  00000-0  52376-4 0  9995,2 52464  53.2181  80.1427 0000785  91.4594 268.6488 15.08810397163270
52465,1 52465U 22049Q   25108.16222054 -.00000009  00000-0  17542-4 0  9990,2 52465  53.2181  70.4685 0001667  92.5737 267.5446 15.08837694163406
52466,1 52466U 22049R   25108.25002315  .00367383  00000-0  25187-2 0  9999,2 52466  53.1795  31.7818 0005536 123.3973 338.1366 15.73102421163950
52466,1 52466U 22049R   25108.58335648  .00337459  00000-0  23020-2 0  9998,2 52466  53.1793  30.1288 0005593 128.6803  61.8051 15.73306490164005
52466,1 52466U 22049R   25108.91668981  .00326369  00000-0  22008-2 0  9997,2 52466  53.1795  28.4779 0005599 131.4136 148.3511 15.73608606164050
52467,1 52467U 22049S   25108.22754867 -.00000699  00000-0 -25845-4 0  9992,2 52467  53.2171  80.1752 0001431  88.1186 271.9970 15.08827419163278
52468,1 52468U 22049T   25108.21282040 -.00000506  00000-0 -13678-4 0  9999,2 52468  53.2177  80.2428 0001472 102.8619 257.2538 15.08830604163273
52469,1 52469U 22049U   25108.15395829  .00005054  00000-0  33549-3 0  9992,2 52469  53.2173  80.5109 0001119  91.6534 268.4587 15.08832990163265
52469,1 52469U 22049U   25108.88259191  .00003676  00000-0  24890-3 0  9990,2 52469  53.2173  77.2400 0001102  90.3713 269.7405 15.08847434163373
52470,1 52470U 22049V   25108.13921904 -.00000958  00000-0 -42138-4 0  9996,2 52470  53.2164  80.5704 0001411  88.5804 271.5350 15.08833114163260
52471,1 52471U 22049W   25108.15122004 -.00000654  00000-0 -23027-4 0  9992,2 52471  53.2170  80.5274 0001341  84.0884 276.0261 15.08829505163261
52471,1 52471U 22049W   25108.87985742 -.00003615  00000-0 -20908-3 0  9991,2 52471  53.2153  77.2550 0001353  92.7736 267.3411 15.08849853163377
52472,1 52472U 22049X   25108.13554029  .00002975  00000-0  20491-3 0  9994,2 52472  53.2172  80.5864 0001480  86.8675 273.2486 15.08843407163266
52473,1 52473U 22049Y   25108.20914275 -.00001440  00000-0 -72428-4 0  9992,2 52473  53.2179  80.2584 0001713 102.4892 257.6292 15.08828855163277
52474,1 52474U 22049Z   25108.15581912 -.00001051  00000-0 -47966-4 0  9992,2 52474  53.2167  70.5075 0001432  88.4879 271.6277 15.08839696163407
52475,1 52475U 22049AA  25108.22391095 -.00003122  00000-0 -17828-3 0  9996,2 52475  53.2165  80.4131 0001197  87.6416 272.4713 15.08810004163276
52475,1 52475U 22049AA  25108.88630688 -.00001933  00000-0 -10346-3 0  9998,2 52475  53.2166  77.4394 0001272  79.2118 280.9017 15.08825460163378
52476,1 52476U 22049AB  25108.90288679 -.00001060  00000-0 -48516-4 0  9993,2 52476  53.2167  67.3828 0001399  90.3671 269.7482 15.08838286163515
52477,1 52477U 22049AC  25108.88716537  .00003532  00000-0  23982-3 0  9993,2 52477  53.2169  67.2155 0001707  86.9880 273.1308 15.08855861163510
52477,1 52477U 22049AC  25108.15851543  .00006590  00000-0  43138-3 0  9992,2 52477  53.2174  70.4860 0001642  87.2959 272.8221 15.08871035163403
52479,1 52479U 22049AE  25108.14382259 -.00000560  00000-0 -17098-4 0  9996,2 52479  53.2181  70.5523 0001443  92.1697 267.9460 15.08833773163400
52480,1 52480U 22049AF  25108.19074190 -.00001056  00000-0 -48288-4 0  9991,2 52480  53.2166  80.3401 0001520  98.7911 261.3254 15.08838755163275
52482,1 52482U 22049AH  25108.13646969 -.00002006  00000-0 -10798-3 0  9996,2 52482  53.2170  70.5826 0001330  86.8166 273.2978 15.08836419163408
52483,1 52483U 22049AJ  25108.21374086 -.00000309  00000-0 -13222-5 0  9995,2 52483  53.2174  70.2363 0001390  89.0100 271.1052 15.08833284163413
52484,1 52484U 22049AK  25108.18706374 -.00000997  00000-0 -44546-4 0  9996,2 52484  53.2162  80.3572 0001359  85.3983 274.7164 15.08829743163270
52485,1 52485U 22049AL  25108.20638371  .00000058  00000-0  21718-4 0  9993,2 52485  53.2175  70.2695 0001464  91.0915 269.0245 15.08831278163414
52486,1 52486U 22049AM  25108.17974323 -.00005886  00000-0 -35237-3 0  9996,2 52486  53.2169  80.3882 0001643 112.3464 247.7703 15.08804409163275
52486,1 52486U 22049AM  25108.90834780 -.00002321  00000-0 -12773-3 0  9990,2 52486  53.2172  77.1200 0001525  83.1431 276.9734 15.08852549163383
52487,1 52487U 22049AN  25108.21745096 -.00002013  00000-0 -10850-3 0  9998,2 52487  53.2172  70.3251 0001317  87.9277 272.1865 15.08819609163411
52489,1 52489U 22049AQ  25108.18338538 -.00001437  00000-0 -72229-4 0  9993,2 52489  53.2169  80.3726 0001395  92.7073 267.4079 15.08841323163277
52491,1 52491U 22049AS  25108.13277810 -.00002599  00000-0 -14525-3 0  9990,2 52491  53.2165  70.5998 0001587  86.7609 273.3564 15.08836047163406
52493,1 52493U 22049AU  25108.19531810  .00003899  00000-0  26279-3 0  9992,2 52493  53.2177  70.3201 0001634 100.8658 259.2518 15.08858461163418
52494,1 52494U 22049AV  25108.17326035 -.00000385  00000-0 -61099-5 0  9992,2 52494  53.2167  70.4168 0001168  97.3272 262.7853 15.08831345163418
52497,1 52497U 22049AY  25108.18062634 -.00001390  00000-0 -69275-4 0  9998,2 52497  53.2170  70.3803 0001787  82.4061 277.7134 15.08840307163414
52498,1 52498U 22049AZ  25108.08956391 -.00003458  00000-0 -19948-3 0  9998,2 52498  53.2174  60.7933 0001380  93.3940 266.7210 15.08807786163532
52498,1 52498U 22049AZ  25108.88444113 -.00001052  00000-0 -48081-4 0  9999,2 52498  53.2174  57.2268 0001114  92.5159 267.5960 15.08820873163658
52499,1 52499U 22049BA  25108.17693970 -.00001233  00000-0 -59382-4 0  9996,2 52499  53.2179  70.4004 0001578 106.8441 253.2724 15.08830608163417
52500,1 52500U 22049BB  25108.88074356  .00002858  00000-0  19765-3 0  9990,2 52500  53.2160  57.2393 0001357  87.7678 272.3470 15.08833003163656
52501,1 52501U 22049BC  25108.15483043 -.00003668  00000-0 -21256-3 0  9998,2 52501  53.2164  70.2976 0001524 101.4810 258.6354 15.08823923163413
52502,1 52502U 22049BD  25108.14842630  .00000015  00000-0  19065-4 0  9996,2 52502  53.2173  60.5576 0001375  87.3995 272.7154 15.08832369163545
52503,1 52503U 22049BE  25108.13736740  .00003073  00000-0  21109-3 0  9998,2 52503  53.2164  60.4639 0001289  84.5989 275.5150 15.08834553163545
52534,1 52534U 22051B   25108.14381745 -.00000275  00000-0  78781-6 0  9990,2 52534  53.2160 150.5490 0001634 107.0600 253.0571 15.08831786162368
52535,1 52535U 22051C   25108.40510193  .00001358  00000-0  10339-3 0  9995,2 52535  53.2157 149.3779 0001326  83.4984 276.6159 15.08836304162400
52536,1 52536U 22051D   25108.33518990 -.00001737  00000-0 -91121-4 0  9993,2 52536  53.2166 149.6902 0001461 112.0659 248.0489 15.08823852162391
52538,1 52538U 22051F   25108.45661961 -.00000097  00000-0  12010-4 0  9992,2 52538  53.2165 149.1444 0001478  98.9594 261.1565 15.08834095162411
52539,1 52539U 22051G   25108.46031601 -.00002036  00000-0 -10990-3 0  9996,2 52539  53.2161 149.1290 0001478 102.6816 257.4341 15.08821266162413
52540,1 52540U 22051H   25108.51549287  .00000087  00000-0  23548-4 0  9994,2 52540  53.2171 148.9165 0001614  91.8938 268.2239 15.08845997162424
52541,1 52541U 22051J   25108.54633870 -.00002223  00000-0 -12171-3 0  9995,2 52541  53.2161 153.7456 0001225  78.1505 281.9625 15.08821329162353
52543,1 52543U 22051L   25108.38668447 -.00000682  00000-0 -24780-4 0  9994,2 52543  53.2153 149.4632 0001244 136.7176 223.3914 15.08843473162401
52544,1 52544U 22051M   25108.47272436 -.00000621  00000-0 -20955-4 0  9997,2 52544  53.2171 154.0833 0001466  94.0754 266.0406 15.08831971162344
52546,1 52546U 22051P   25108.47963442 -.00001575  00000-0 -80909-4 0  9997,2 52546  53.2167 148.8092 0001561 107.9753 252.1409 15.08828781162421
52547,1 52547U 22051Q   25108.13695763  .01016297  67395-3  79685-3 0  9996,2 52547  53.2034 109.6154 0005766  37.7753  82.8816 16.14183655162938
52548,1 52548U 22051R   25108.48607908 -.00003896  00000-0 -22691-3 0  9993,2 52548  53.2168 149.0158 0001679  95.2117 264.9067 15.08826281162427
52549,1 52549U 22051S   25108.50446621  .00000403  00000-0  43457-4 0  9993,2 52549  53.2174 148.9318 0001480  89.9839 270.1323 15.08821966162421
52550,1 52550U 22051T   25108.49342310  .00000103  00000-0  24594-4 0  9991,2 52550  53.2172 148.9822 0001404  84.2438 275.8714 15.08835767162420
52551,1 52551U 22051U   25108.43454294 -.00000155  00000-0  83739-5 0  9996,2 52551  53.2171 149.2473 0001189  83.9796 276.1331 15.08847560162411
52552,1 52552U 22051V   25108.49712024  .00000360  00000-0  40715-4 0  9994,2 52552  53.2176 149.1185 0001466  86.7965 273.3194 15.08836844162423
52553,1 52553U 22051W   25108.39768983 -.00001203  00000-0 -57496-4 0  9992,2 52553  53.2155 149.0678 0001328  84.1088 276.0055 15.08835328162413
52554,1 52554U 22051X   25108.46903707  .00000957  00000-0  78241-4 0  9990,2 52554  53.2147 154.0882 0001573 113.2144 246.9014 15.08840436162346
52555,1 52555U 22051Y   25108.58335648  .00132792  00000-0  20242-2 0  9996,2 52555  53.2228 103.4620 0006756 349.9111  85.2651 15.53536971163084
52555,1 52555U 22051Y   25108.91668981  .00205959  00000-0  30959-2 0  9994,2 52555  53.2229 101.8591 0006426 351.6985 148.8628 15.53635953163133
52556,1 52556U 22051Z   25108.19376842  .00029661  00000-0  96699-3 0  9995,2 52556  53.1897 111.1408 0002856  43.6255 316.4973 15.31591608162933
52557,1 52557U 22051AA  25108.47869451 -.00000498  00000-0 -13202-4 0  9999,2 52557  53.2168 149.0496 0001314  93.6754 266.4388 15.08833827162424
52558,1 52558U 22051AB  25108.58335648  .01264052  00000-0  34891-1 0  9999,2 52558  53.2128 137.6267 0001322  71.5192 263.8772 15.33817145162588
52559,1 52559U 22051AC  25108.49068516 -.00003048  00000-0 -17357-3 0  9994,2 52559  53.2172 139.1746 0001628 114.0474 246.0689 15.08827326162553
52559,1 52559U 22051AC  25108.22571626 -.00001691  00000-0 -88165-4 0  9994,2 52559  53.2181 140.3580 0001605 101.2363 258.8809 15.08835896162515
52560,1 52560U 22051AD  25108.40970241  .00000810  00000-0  68997-4 0  9993,2 52560  53.2174 139.3584 0001596  77.7751 282.3420 15.08835962162546
52562,1 52562U 22051AF  25108.46858102  .00001712  00000-0  12566-3 0  9994,2 52562  53.2157 139.0928 0001428  88.7931 271.3225 15.08838665162559
52563,1 52563U 22051AG  25108.39544490 -.00001599  00000-0 -82399-4 0  9996,2 52563  53.2162 154.4237 0001355  90.4024 269.7123 15.08831213162338
52564,1 52564U 22051AH  25108.38906152 -.00000890  00000-0 -37860-4 0  9999,2 52564  53.2186 154.4581 0001478  88.6049 271.5112 15.08803162162330
52565,1 52565U 22051AJ  25108.40603566  .00000150  00000-0  27537-4 0  9993,2 52565  53.2176 139.3756 0001798  68.7693 291.3491 15.08829618162542
52566,1 52566U 22051AK  25108.49848790 -.00001120  00000-0 -52277-4 0  9992,2 52566  53.2177 153.9635 0001412  92.5909 267.5245 15.08829264162358
52567,1 52567U 22051AL  25108.39866400  .00002456  00000-0  17230-3 0  9990,2 52567  53.2167 139.4078 0001303  85.1412 274.9728 15.08846466162546
52568,1 52568U 22051AM  25108.45386909 -.00000687  00000-0 -25092-4 0  9991,2 52568  53.2159 139.1592 0001403  89.6954 270.4199 15.08824672162556
52569,1 52569U 22051AN  25108.39498361  .00000346  00000-0  39830-4 0  9996,2 52569  53.2168 139.4241 0001302  91.5392 268.5749 15.08832457162545
52574,1 52574U 22051AQ  25108.39130533 -.00000013  00000-0  17278-4 0  9990,2 52574  53.2165 139.4398 0001370  83.7952 276.3196 15.08834502162547
52575,1 52575U 22051AR  25108.24777856 -.00000322  00000-0 -21478-5 0  9992,2 52575  53.2156 140.0832 0000984  95.0407 265.0698 15.08834270162522
52576,1 52576U 22051AS  25108.44009686 -.00000645  00000-0 -22463-4 0  9996,2 52576  53.2163 139.2205 0001333  94.4557 265.6588 15.08834519162556
52577,1 52577U 22051AT  25108.09367999 -.00000798  00000-0 -32029-4 0  9990,2 52577  53.2171 155.7738 0001484 111.1179 248.9971 15.08831361162297
52578,1 52578U 22051AU  25108.49480740 -.00001049  00000-0 -47826-4 0  9996,2 52578  53.2169 153.9758 0001386  98.9995 261.1154 15.08841484162350
52579,1 52579U 22051AV  25108.48376511 -.00001013  00000-0 -45602-4 0  9997,2 52579  53.2164 154.0238 0001390  90.9459 269.1692 15.08829848162358
52580,1 52580U 22051AW  25108.35591891 -.00001540  00000-0 -78754-4 0  9994,2 52580  53.2171 154.6081 0001096  97.1947 262.9170 15.08826006162337
52581,1 52581U 22051AX  25108.23674124 -.00000346  00000-0 -36458-5 0  9992,2 52581  53.2157 140.1330 0001281 102.0794 258.0342 15.08844428162527
52583,1 52583U 22051AZ  25108.23305736  .00000642  00000-0  58420-4 0  9993,2 52583  53.2167 140.1497 0001473  87.5405 272.5756 15.08837026162529
52584,1 52584U 22051BA  25108.24041766 -.00001029  00000-0 -46590-4 0  9992,2 52584  53.2162 140.1164 0001390  95.6299 264.4851 15.08834478162529
52584,1 52584U 22051BA  25108.50538060 -.00001297  00000-0 -63401-4 0  9996,2 52584  53.2162 138.9275 0001367  93.5395 266.5754 15.08832341162561
52585,1 52585U 22051BB  25108.48697451 -.00000768  00000-0 -30161-4 0  9993,2 52585  53.2168 138.9705 0001453  91.4409 268.6750 15.08835156162561
52586,1 52586U 22051BC  25108.56057453 -.00003077  00000-0 -17540-3 0  9996,2 52586  53.2165 138.6789 0001234 104.3879 255.7250 15.08828940162576
52587,1 52587U 22051BD  25108.47320120  .00000946  00000-0  77580-4 0  9992,2 52587  53.2172 138.9280 0001494  80.1601 279.9560 15.08826190162562
52588,1 52588U 22051BE  25108.41705999  .00000122  00000-0  25779-4 0  9997,2 52588  53.2174 139.3239 0001552  78.9407 281.1760 15.08837176162550
52598,1 52598U 22052A   25108.85266589  .00000726  00000-0  63736-4 0  9999,2 52598  53.2174 302.3660 0001231 111.3655 248.7468 15.08831689162111
52600,1 52600U 22052C   25108.75194001  .00001596  00000-0  11836-3 0  9990,2 52600  53.2179 297.8204 0001291  90.8140 269.3000 15.08834345162177
52601,1 52601U 22052D   25108.89179096  .00003744  00000-0  25338-3 0  9992,2 52601  53.2174 297.1930 0001318  98.9528 261.1613 15.08815143162198
52602,1 52602U 22052E   25108.75562500  .00001019  00000-0  82085-4 0  9990,2 52602  53.2166 297.8052 0001121  94.8811 265.2309 15.08831412162176
52602,1 52602U 22052E   25108.49066658  .00000027  00000-0  19764-4 0  9996,2 52602  53.2160 298.9927 0001151 105.0804 255.0316 15.08823874162137
52603,1 52603U 22052F   25108.80809954  .00000268  00000-0  34936-4 0  9991,2 52603  53.2175 297.5804 0001247  93.1450 266.9685 15.08835923162186
52604,1 52604U 22052G   25108.81451079 -.00000552  00000-0 -16570-4 0  9996,2 52604  53.2174 297.5395 0001389  97.4916 262.6234 15.08832994162180
52605,1 52605U 22052H   25108.82784814  .00000816  00000-0  69351-4 0  9990,2 52605  53.2174 302.2578 0001316  97.7687 262.3454 15.08837568162112
52606,1 52606U 22052J   25108.81081800 -.00000364  00000-0 -48045-5 0  9993,2 52606  53.2179 297.5539 0001353  95.6026 264.5121 15.08833926162182
52607,1 52607U 22052K   25108.97507597 -.00001205  00000-0 -57615-4 0  9994,2 52607  53.2183 301.8267 0001454 109.7327 250.3822 15.08844237162131
52607,1 52607U 22052K   25108.97507597 -.00001205  00000-0 -57615-4 0  9994,2 52607  53.2183 301.8267 0001454 109.7327 250.3822 15.08844237161758
52608,1 52608U 22052L   25108.80345918 -.00001311  00000-0 -64293-4 0  9992,2 52608  53.2177 297.5927 0001388  97.6912 262.4237 15.08846214162186
52610,1 52610U 22052N   25108.84535846 -.00006217  00000-0 -37330-3 0  9991,2 52610  53.2173 302.4000 0001420  92.8104 267.3051 15.08799375162116
52611,1 52611U 22052P   25108.97045032 -.00001032  00000-0 -46759-4 0  9995,2 52611  53.2175 301.8386 0001568  95.0370 265.0801 15.08831481162137
