NORAD_CAT_ID,TLE_LINE1,TLE_LINE2
20031,1 20031U 65027BB  25160.53296477  .00000719  00000-0  24370-2 0  9998,2 20031  90.2297 351.3937 0030681 319.4448 104.8452 12.97757838718871
20040,1 20040U 89041A   25160.25796922 -.00000091  00000-0  00000-0 0  9995,2 20040  12.6079 334.8610 0005069 111.2874  80.2251  0.99756646130747
20040,1 20040U 89041A   25160.71919823 -.00000097  00000-0  00000-0 0  9999,2 20040  12.6073 334.8578 0005064 111.8226 245.3364  0.99756804130741
20041,1 20041U 89041B   25160.15736969  .00000128  00000-0  00000-0 0  9990,2 20041  14.1696 349.3921 0011536 298.0836  54.8185  1.00660177120731
20045,1 20045U 89042A   25160.96181351  .00000037  00000-0  22908-4 0  9997,2 20045  82.9399 324.5849 0038462 282.6842 189.9315 13.76228602808091
20046,1 20046U 89042B   25160.88666929  .00000092  00000-0  74800-4 0  9997,2 20046  82.9363 290.3677 0042222 171.7265 188.4599 13.78562854810541
20051,1 20051U 76077FN  25160.83240688 -.00000073  00000-0 -28470-3 0  9994,2 20051 102.5025 117.9882 0153275 316.8192 100.3909 12.14696467572646
20066,1 20066U 89046A   25160.27127988 -.00000175  00000-0  00000-0 0  9993,2 20066  13.1826 344.0134 0001762 187.9924   5.4026  0.98822491 22141
20066,1 20066U 89046A   25160.71919823 -.00000186  00000-0  00000-0 0  9991,2 20066  13.1823 344.0102 0001793 187.7013 165.0507  0.98822597 22148
20069,1 20069U 89046D   25160.52426923 -.00000211  00000-0  00000-0 0  9996,2 20069  12.4917 340.8484 0043114   5.6946 354.3269  1.01304961 22468
20069,1 20069U 89046D   25160.52427101 -.00000211  00000-0  00000-0 0  9995,2 20069  12.4916 340.8487 0043124   5.6832 354.3383  1.01304961 22462
20082,1 20082U 89039H   25160.42694292  .00000086  00000-0  61452-4 0  9999,2 20082  65.0081 147.7984 5526360 111.9618 313.9466  4.42394314567260
20083,1 20083U 89048A   25160.45795366 -.00000023  00000-0  00000-0 0  9997,2 20083  13.1129 337.7016 0020038 143.9609  32.9125  0.98707154127591
20083,1 20083U 89048A   25160.79315708 -.00000014  00000-0  00000-0 0  9992,2 20083  13.1125 337.6993 0020034 143.9829 152.0071  0.98707068127598
20086,1 20086U 89048D   25160.75699014 -.00000182  00000-0  00000-0 0  9992,2 20086  13.4998 338.5435 0022206 138.9405 226.1657  0.97891951128576
20086,1 20086U 89048D   25160.25822987 -.00000176  00000-0  00000-0 0  9997,2 20086  13.5003 338.5468 0022214 138.9296  50.4028  0.97891850128564
20087,1 20087U 81053MJ  25160.76438591  .00001246  00000-0  11416-2 0  9999,2 20087  82.9895  52.9143 0106507  86.0545 338.4294 13.79692044803145
20103,1 20103U 89050A   25160.66486032  .00000063  00000-0  49184-4 0  9996,2 20103  82.9612 216.6344 0038762  68.3033  45.5597 13.74808001802266
20104,1 20104U 89050B   25160.95696275  .00000166  00000-0  15128-3 0  9995,2 20104  82.9554 168.1340 0042179 300.3811  59.3180 13.77572923805638
20107,1 20107U 89052A   25160.62425098  .00000085  00000-0  00000-0 0  9997,2 20107  12.7853 336.9622 0035160 339.0609  29.7764  0.99399811130710
20110,1 20110U 89052D   25160.75786998 -.00000101  00000-0  00000-0 0  9994,2 20110  11.1201 331.1368 0032130 265.3617  53.6881  1.03059890135146
20110,1 20110U 89052D   25160.47109758 -.00000111  00000-0  00000-0 0  9997,2 20110  11.1205 331.1389 0032125 265.3529 307.2955  1.03060045135143
20122,1 20122U 89053A   25160.25736106  .00000078  00000-0  00000-0 0  9991,2 20122  12.6372 336.6622 0011165 348.0523 198.3830  1.01365214117089
20122,1 20122U 89053A   25160.75751140  .00000083  00000-0  00000-0 0  9997,2 20122  12.6367 336.6581 0011106 348.0046  20.9500  1.01365287117097
20127,1 20127U 88063E   25160.80372274  .00000104  00000-0  75863-3 0  9991,2 20127   7.9578  40.9793 7145385 103.4027 338.4286  2.34868199310145
20129,1 20129U 89080E   25160.91884221  .00004184  00000-0  16056-2 0  9995,2 20129  82.4993 323.6876 0956448 194.5973 324.9362 12.95589358654313
20131,1 20131U 65027BD  25160.98848840 -.00000396  00000-0 -13360-2 0  9995,2 20131  90.2404 356.3152 0032217 216.8627 298.6783 13.00050028716602
20149,1 20149U 89059A   25160.93247102  .00000040  00000-0  26693-4 0  9993,2 20149  82.9398 130.0317 0030753 198.5455 215.3221 13.73657356798003
20150,1 20150U 89059B   25160.87770751  .00000079  00000-0  65610-4 0  9993,2 20150  82.9409  91.7407 0030201  63.7018 356.9978 13.75887769800928
20168,1 20168U 89062A   25160.59162118  .00000090  00000-0  00000-0 0  9998,2 20168  14.7022 358.6127 0005461 164.6054   5.7232  0.99841368130785
20169,1 20169U 89062B   25160.15204164 -.00000028  00000-0  56906-4 0  9991,2 20169   6.7355 100.2238 7173623  62.7558 351.2229  2.26354219260909
20170,1 20170U 89062C   25160.01784799  .00000205  00000-0  38432-3 0  9994,2 20170   7.3678 291.6685 7064697  21.3603 357.2237  2.48872109305721
20170,1 20170U 89062C   25160.41960790  .00000185  00000-0  38435-3 0  9995,2 20170   7.3664 291.4859 7064719  21.7161 357.1752  2.48872267305732
20174,1 20174U 61015MK  25160.56726229  .00000202  00000-0  30515-3 0  9991,2 20174  67.0626  15.5985 0484036  21.4670 340.5936 13.28432249632291
20196,1 20196U 89068A   25160.92073340 -.00000027  00000-0 -69820-4 0  9991,2 20196  73.5671  81.2788 0024438   5.5168  60.8084 12.40534050619555
20197,1 20197U 89068B   25160.91567446 -.00000025  00000-0 -58135-4 0  9991,2 20197  73.5666  73.4101 0024141 359.1304  68.9882 12.40770788619873
20202,1 20202U 89069A   25160.49219144 -.00000045  00000-0  00000-0 0  9996,2 20202  13.2720 338.9996 0016819 257.8973 115.1182  0.98610293 22131
20205,1 20205U 89069D   25160.05634751 -.00000087  00000-0  00000-0 0  9992,2 20205  11.5488 330.1608 0069198 338.1760  21.4986  1.01247388 23223
20217,1 20217U 89070A   25160.22761400 -.00000119  00000-0  00000-0 0  9994,2 20217  14.9773 349.4631 0047098 137.6067 236.3975  0.97412076128915
20229,1 20229U 89053C   25160.05498468  .00000056  00000-0  23508-3 0  9990,2 20229   6.1938 245.9756 7160505 117.8499 330.2467  2.32252028290377
20232,1 20232U 89074A   25160.85634913  .00000012  00000-0  52600-5 0  9991,2 20232  82.5748  68.5025 0010865 182.9975 243.4379 12.65416185624375
20233,1 20233U 89074B   25160.82337179  .00000021  00000-0  53871-4 0  9993,2 20233  82.5816  63.3048 0015221 123.9397 300.4703 12.66270449651472
20233,1 20233U 89074B   25160.45232677  .00000021  00000-0  54001-4 0  9995,2 20233  82.5816  63.5432 0015189 124.7468  49.0741 12.66270441651427
20234,1 20234U 89074C   25160.92523980  .00000004  00000-0 -38613-4 0  9991,2 20234  82.5844 124.8432 0006405  85.8335 328.8645 12.62615818646658
20235,1 20235U 89074D   25160.87638711  .00000000  00000-0 -54968-4 0  9992,2 20235  82.5836  88.1751 0007369 218.8610 200.6507 12.64834610649449
20236,1 20236U 89074E   25160.93068604 -.00000001  00000-0 -65967-4 0  9991,2 20236  82.5820  96.6128 0003746 260.4939 168.6989 12.64218994764634
20237,1 20237U 89074F   25160.91189476 -.00000005  00000-0 -84533-4 0  9995,2 20237  82.5760 101.3010 0004069   7.5634  52.5102 12.63537078647884
20238,1 20238U 89074G   25160.77600083  .00000013  00000-0  16029-4 0  9994,2 20238  82.5925 242.1453 0040164 164.9435 319.3855 12.55321108637374
20253,1 20253U 89077A   25160.87138226 -.00000358  00000-0  00000-0 0  9991,2 20253  12.5260 353.3971 0004582  52.0946 292.1939  1.00263369256824
20253,1 20253U 89077A   25160.47878448 -.00000359  00000-0  00000-0 0  9995,2 20253  12.5261 353.3995 0004583  52.1090 150.4679  1.00263572256826
20261,1 20261U 89080A   25160.81600060  .00000807  00000-0  23621-3 0  9993,2 20261  82.6055 281.8389 1189940 205.7179 147.9841 12.59020412632451
20262,1 20262U 89080C   25160.94340551  .00000364  00000-0  10006-3 0  9995,2 20262  82.5940 348.3237 1231799  88.1523 285.9868 12.50303557626068
20263,1 20263U 89081A   25160.73363446 -.00000273  00000-0  00000-0 0  9992,2 20263  12.4867 336.0245 0004893 255.6616  23.8663  1.00345108 43604
20263,1 20263U 89081A   25160.45806148 -.00000273  00000-0  00000-0 0  9992,2 20263  12.4870 336.0264 0004892 255.6814 284.2947  1.00345202 43601
20266,1 20266U 89081D   25160.46333515 -.00000349  00000-0  00000-0 0  9993,2 20266  12.2966 335.4215 0027776 118.2104  72.7539  1.00615522115601
20266,1 20266U 89081D   25160.73987770 -.00000349  00000-0  00000-0 0  9991,2 20266  12.2962 335.4196 0027775 118.2284 172.9074  1.00615400115605
20281,1 20281U 89080B   25160.68716830  .00000982  00000-0  27694-3 0  9991,2 20281  82.6028 256.1024 1175880 104.9054 268.5034 12.62399630635063
20285,1 20285U 87020DP  25160.99070696 -.00000357  00000-0 -28561-2 0  9995,2 20285  73.6423 267.5656 0079947  28.7397  90.0969 12.30467464552588
20301,1 20301U 88102J   25160.95573131  .00000165  00000-0  11098-3 0  9997,2 20301  70.9988  84.8337 0016090 347.9187  12.1547 14.14429221852709
20305,1 20305U 89086A   25160.95916524  .00000940  00000-0  28871-2 0  9997,2 20305  82.5503   4.4698 0007011   5.7307 104.3719 13.04682038698077
20306,1 20306U 89086B   25160.60992542  .00000012  00000-0 -69030-6 0  9991,2 20306  82.5535 201.7388 0017623 117.8208 358.6862 13.16267086711384
20308,1 20308U 89080G   25160.85191611  .00005682  00000-0  17248-2 0  9999,2 20308  82.6887 315.2644 0892042 185.0349 174.1336 13.16259665670219
20315,1 20315U 89087A   25160.79364168 -.00000198  00000-0  00000-0 0  9990,2 20315  14.1135  10.2188 0005324 196.7129 333.8533  0.99009326127632
20315,1 20315U 89087A   25160.92266918 -.00000200  00000-0  00000-0 0  9993,2 20315  14.1135  10.2178 0005331 196.6808  19.8766  0.99009344127631
20316,1 20316U 89087B   25160.53216846  .00080818  00000-0  27008-2 0  9997,2 20316   7.2193 273.1649 5601804 164.3615 224.6836  4.73599932365385
20317,1 20317U 89070C   25160.25518905 -.00000326  00000-0  00000-0 0  9998,2 20317  12.9476 339.5752 0240236  54.7241 114.4542  0.98765539 42973
20317,1 20317U 89070C   25160.76844738 -.00000334  00000-0  00000-0 0  9999,2 20317  12.9470 339.5719 0240206  54.7418 296.9359  0.98765555 42973
20317,1 20317U 89070C   25160.82454323 -.00000335  00000-0  00000-0 0  9994,2 20317  12.9470 339.5715 0240202  54.7441 316.8792  0.98765544 42983
20322,1 20322U 89089A   25160.93771537  .00000144  00000-0  11585-3 0  9991,2 20322  98.8871 165.0816 0009309  47.1536  11.1303 14.05368847822373
20323,1 20323U 89089B   25160.72503822  .00000240  00000-0  68761-4 0  9995,2 20323  97.1053  46.1678 0067706 264.7110  94.6359 14.50394433856164
20324,1 20324U 89089C   25160.58848959  .00000638  00000-0  31957-3 0  9990,2 20324  98.7019 171.6694 0013035 131.0970 346.0956 14.20125755832631
20328,1 20328U 89089D   25160.91040928 -.00000120  00000-0 -48056-4 0  9998,2 20328  98.9174 166.2938 0003891  73.9990 348.0063 14.04583043820857
20333,1 20333U 89091D   25160.55618758 -.00000368  00000-0  00000-0 0  9995,2 20333  69.4898 151.8662 5165516  58.1387  64.5354  2.04213699238104
20344,1 20344U 89061D   25160.76932963  .00000616  00000-0  45327-3 0  9993,2 20344  57.0104 312.8127 3570124 119.8780 280.3634  7.88569970183346
20348,1 20348U 72049C   25160.75967725  .00000155  00000-0  92775-4 0  9996,2 20348  81.2397  58.5540 0048441 351.8406   8.1966 14.02169305705827
20349,1 20349U 76077FR  25160.95077421  .00000063  00000-0  17237-2 0  9995,2 20349 102.5419 322.5297 0623160  13.5721 139.1331 11.33620061513596
20355,1 20355U 89090B   25160.82267149 -.00000129  00000-0  00000-0 0  9997,2 20355  17.1649 344.3652 0293507 105.8956 264.2967  1.00728438  4016
20357,1 20357U 89090D   25160.57362358 -.00000052  00000-0  00000-0 0  9994,2 20357  17.5111 346.1549 0335104  92.6777 271.1655  0.99516891 21650
20367,1 20367U 89098A   25160.58910164  .00000119  00000-0  00000-0 0  9991,2 20367  12.9069 336.4508 0002326 253.5382 285.4198  1.00288018129239
20391,1 20391U 89101A   25160.49054071 -.00000167  00000-0  00000-0 0  9993,2 20391  12.6332 336.8153 0003271 168.6049 197.9652  1.00162315130136
20394,1 20394U 89101D   25160.46487186 -.00000081  00000-0  00000-0 0  9995,2 20394  13.5937 339.9929 0010904 220.1038 331.9670  0.98247270115513
20394,1 20394U 89101D   25160.74723271 -.00000073  00000-0  00000-0 0  9995,2 20394  13.5934 339.9911 0010909 220.1449  71.7973  0.98247155115519
20402,1 20402U 90001B   25160.79703000 -.00000144  00000-0  00000-0 0  9998,2 20402  15.6822  14.1387 0057168 316.5550 229.1234  0.98539538111668
20402,1 20402U 90001B   25160.29801273 -.00000132  00000-0  00000-0 0  9991,2 20402  15.6818  14.1427 0057176 316.5485  52.1024  0.98539370111669
20410,1 20410U 90002B   25160.16136619  .00000115  00000-0  00000-0 0  9992,2 20410  11.1702 354.4035 0004510  73.8308 296.2495  0.99591955114717
20410,1 20410U 90002B   25160.66091451  .00000116  00000-0  00000-0 0  9992,2 20410  11.1701 354.4015 0004496  74.0328 115.1557  0.99592169114718
20411,1 20411U 90002C   25160.85633384  .00082287  00000-0  16058-2 0  9992,2 20411  27.2864 335.6321 4184002 152.0306 238.7732  7.19105187709869
20432,1 20432U 90004A   25160.93897855  .00000104  00000-0  46396-4 0  9999,2 20432  74.0308 127.9011 0023476 274.5670  85.2800 14.34125095850368
20433,1 20433U 90004B   25160.96626828  .00000168  00000-0  64684-4 0  9993,2 20433  74.0372  42.5199 0040375 182.2191 282.8775 14.37302860853403
20434,1 20434U 90004C   25160.52008251  .00001072  00000-0  29043-3 0  9994,2 20434  74.0417 333.4793 0014309 332.0711  83.7296 14.48866560856174
20435,1 20435U 90004D   25160.84258538  .00001756  00000-0  34868-3 0  9995,2 20435  74.0247 303.6215 0013110  36.0121 116.2037 14.62910802867935
20436,1 20436U 90005A   25160.88648561  .00001653  00000-0  23465-3 0  9997,2 20436  98.6648 286.7749 0131435 177.6987 182.4852 14.72775909860503
20437,1 20437U 90005B   25160.96198772  .00000094  00000-0  51190-4 0  9996,2 20437  98.8527 197.9382 0009269 276.4489 153.9290 14.33132460848277
20438,1 20438U 90005C   25160.76026764  .00000062  00000-0  40513-4 0  9998,2 20438  98.8371 206.8034 0009847   8.4165 108.0978 14.31617335846937
20439,1 20439U 90005D   25160.95874628  .00000107  00000-0  55246-4 0  9999,2 20439  98.8877 182.0986 0009602 240.3630 182.8844 14.33771371848592
20440,1 20440U 90005E   25160.92076769  .00000126  00000-0  61684-4 0  9992,2 20440  98.8885 176.2325 0009958 212.5863 213.3378 14.34306596848976
20441,1 20441U 90005F   25160.95777793  .00000099  00000-0  52414-4 0  9991,2 20441  98.8967 174.1707 0010330 228.4851 192.3747 14.33827580848716
20442,1 20442U 90005G   25160.94488906  .00000098  00000-0  52102-4 0  9999,2 20442  98.8976 167.1627 0010955 212.9522 147.0980 14.33954955849046
20443,1 20443U 90005H   25160.75971717  .00000226  00000-0  85908-4 0  9999,2 20443  98.3461 223.9294 0009045 310.1505  49.8891 14.39636229853538
20453,1 20453U 90008B   25160.96290384  .00022677  00000-0  51335-3 0  9990,2 20453  35.6082 127.1699 0141856 296.9296  61.7002 15.32235322884018
20465,1 20465U 90010A   25160.88688501  .00002648  00000-0  16634-3 0  9998,2 20465  82.4756 315.4820 0009955 189.9719 170.1314 15.08839609901079
20466,1 20466U 90010B   25160.49746168  .00000355  00000-0  40308-4 0  9999,2 20466  82.5015 163.8980 0021353 118.1568 242.1808 14.83255694887982
20473,1 20473U 90011A   25160.59040485  .00000084  00000-0  00000-0 0  9998,2 20473  14.3387 349.2329 0004643 150.1590  23.0983  1.00270008129302
20478,1 20478U 90013A   25160.72746135  .00000277  00000-0  23546-3 0  9992,2 20478  99.2708 215.4294 0006468 116.6281 243.5543 13.95972921720063
20479,1 20479U 90013B   25160.91839985 -.00000003  00000-0  73102-4 0  9992,2 20479  99.0191 153.5919 0537687 253.2434 100.9026 12.84003336655795
20480,1 20480U 90013C   25160.94971728 -.00000047  00000-0 -24480-4 0  9993,2 20480  99.0223 148.6024 0539161 267.8565  86.0735 12.83477423655589
20491,1 20491U 90013D   25160.89153054  .00000577  00000-0  11499-2 0  9993,2 20491  99.0135 155.5954 0466962 311.4715  44.7174 13.03722581680513
20499,1 20499U 90016A   25160.78757597 -.00000240  00000-0  00000-0 0  9996,2 20499  12.7119 337.2769 0004833 192.2053 338.6187  1.00294128129177
20499,1 20499U 90016A   25160.43357971 -.00000241  00000-0  00000-0 0  9991,2 20499  12.7122 337.2794 0004833 192.1470 210.8595  1.00294231129170
20502,1 20502U 90016D   25160.19204509  .00000108  00000-0  00000-0 0  9998,2 20502  12.8443 337.7776 0040694 233.7538 319.1833  1.00027768129031
20502,1 20502U 90016D   25160.69181054  .00000108  00000-0  00000-0 0  9992,2 20502  12.8438 337.7741 0040705 233.7643 139.1443  1.00027996129048
20503,1 20503U 76067BX  25160.75428129  .00000294  00000-0  17000-3 0  9994,2 20503  65.7345 178.9338 0893377 123.0701 245.9359 13.01483904619154
20508,1 20508U 90017A   25160.94536156  .00000063  00000-0  50359-4 0  9990,2 20508  82.9559 349.0175 0044935  39.0681  69.6045 13.74512440769245
20509,1 20509U 90017B   25160.93560944  .00000048  00000-0  34555-4 0  9995,2 20509  82.9527 326.7916 0041726 301.8079  57.9017 13.75839124770740
20510,1 20510U 90018A   25160.47930955  .00003076  00000-0  17484-3 0  9995,2 20510  82.5019 240.9222 0007429 150.0485 220.8598 15.12530207897656
20511,1 20511U 90018B   25160.92846207  .00000332  00000-0  38983-4 0  9992,2 20511  82.5209 117.9933 0014817 269.8363  90.1154 14.81842192882185
20527,1 20527U 90023A   25160.88860396  .00000041  00000-0  28368-4 0  9998,2 20527  82.9371  84.1805 0030096 216.9049 210.1754 13.72346367763742
20528,1 20528U 90023B   25160.82641981  .00000050  00000-0  37397-4 0  9992,2 20528  82.9368  69.8291 0031180 202.7680 220.0823 13.73116375764694
20536,1 20536U 90026A   25160.43293193 -.00000319  00000-0  00000-0 0  9995,2 20536  66.7291 190.9284 5675400 137.3471 284.4440  1.99590893256827
20547,1 20547U 90028B   25160.92894205  .00005362  00000-0  12872-3 0  9999,2 20547  94.1023 294.1222 0063755 120.8777 239.8767 15.39317248944539
20549,1 20549U 90029A   25160.94488722 -.00000029  00000-0 -89863-4 0  9999,2 20549  73.9795 137.5761 0017450 211.3028 209.9486 12.47218759601692
20550,1 20550U 90029B   25160.85004250 -.00000020  00000-0 -28685-4 0  9997,2 20550  73.9827  74.3490 0008451 180.6792 248.8165 12.49199058604415
20551,1 20551U 90029C   25160.91255272 -.00000038  00000-0 -12421-3 0  9996,2 20551  73.9816  96.7350 0049919 292.4891 140.0826 12.59705208617673
20552,1 20552U 90029D   25160.96484399 -.00000009  00000-0  46851-4 0  9998,2 20552  73.9790 154.1696 0039869   4.6331  23.5205 12.57930348615398
20553,1 20553U 90029E   25160.61211125  .00000014  00000-0  18254-3 0  9996,2 20553  73.9803 208.4549 0030541  59.7958 102.2222 12.56266511613180
20554,1 20554U 90029F   25160.76990752 -.00000016  00000-0  94443-6 0  9993,2 20554  73.9820 263.8422 0021469 121.5347 357.4442 12.54534303610982
20555,1 20555U 90029G   25160.91787846 -.00000018  00000-0 -13700-4 0  9997,2 20555  73.9825 319.5485 0013400 169.7270 358.3586 12.52797896608781
20556,1 20556U 90029H   25160.96592674  .00000004  00000-0  13061-3 0  9998,2 20556  73.9833  18.8718 0003119 259.9665 206.4780 12.50935316606387
20559,1 20559U 90030B   25160.79176373  .00072512 -35306-6  89335-3 0  9992,2 20559  30.8484 334.5970 4375813 276.7742  36.8617  6.86887537222147
20560,1 20560U 90031A   25160.78685136  .00000986  00000-0  13377-3 0  9991,2 20560  89.8538 267.7914 0063126 153.2345 207.2158 14.76781728 57720
20561,1 20561U 90031B   25160.84351733  .00000492  00000-0  72446-4 0  9997,2 20561  89.8458 271.9272 0064727 296.7800  62.6807 14.72625295 60352
20562,1 20562U 90031C   25160.83733046  .00000849  00000-0  11807-3 0  9997,2 20562  89.8525 270.1196 0063228 186.3673 173.6753 14.75638346 58726
20563,1 20563U 90031D   25160.82765052  .00001030  00000-0  13179-3 0  9996,2 20563  89.8625 262.8177 0061838  71.9267 288.8680 14.79284215315481
20564,1 20564U 90031E   25160.77277737  .00001794  00000-0  19441-3 0  9994,2 20564  89.8456 271.1961 0054444 165.8154 194.4618 14.86735201316715
20565,1 20565U 90031F   25160.79513126  .00001729  00000-0  18294-3 0  9995,2 20565  89.8987 249.3897 0054433 134.7427 225.8251 14.87670395328208
20571,1 20571U 90034B   25160.77535172  .00001179  00000-0  11601-3 0  9992,2 20571  22.7493   3.0789 0474830 241.5389 113.6445 14.20583291804965
20575,1 20575U 90031G   25160.75721531  .00003129  00000-0  26060-3 0  9999,2 20575  90.3583 281.5110 0024479 328.7771  31.2007 14.98249731339262
20576,1 20576U 90031H   25160.88392241  .00009490  00000-0  42532-3 0  9995,2 20576  89.4225 297.9848 0035830 178.6006 181.5347 15.20541768330527
20577,1 20577U 90036A   25160.75923833  .00000075  00000-0  62393-4 0  9992,2 20577  82.9440  22.0009 0027253 163.5848 268.6989 13.74842844762555
20578,1 20578U 90036B   25160.97184696  .00000004  00000-0 -11778-4 0  9997,2 20578  82.9432 355.7790 0014182 104.8331   4.2675 13.76604024764660
20580,1 20580U 90037B   25160.91388969  .00004889  00000-0  18075-3 0  9994,2 20580  28.4678  94.2118 0002514  15.2754 344.7916 15.25245466731570
20607,1 20607U 90043A   25160.81016454  .00000507  00000-0  69264-4 0  9997,2 20607  89.7370 256.2338 0088013 239.8267 119.4214 14.74556525880357
20608,1 20608U 90043B   25160.82547901  .00000870  00000-0  10635-3 0  9995,2 20608  89.7385 257.1687 0085268  64.1517 296.8468 14.79724346883310
20619,1 20619U 90045A   25160.65409662 -.00000059  00000-0  00000-0 0  9993,2 20619  64.9425 321.2972 0046131 205.6876 151.8628  2.13103152272814
20620,1 20620U 90045B   25160.76893921 -.00000059  00000-0  00000-0 0  9992,2 20620  64.9373 321.2405 0025108  33.1400 321.4769  2.13103225272662
20621,1 20621U 90045C   25160.76918517 -.00000059  00000-0  00000-0 0  9992,2 20621  64.9615 321.5279 0043917 214.8980 134.8870  2.13104925272749
20623,1 20623U 90045E   25160.42093454 -.00000060  00000-0  00000-0 0  9993,2 20623  64.9187 319.9826 0013956 345.3263  16.6389  2.13419132273380
20624,1 20624U 90046A   25160.47480334 -.00000157  00000-0 -56529-4 0  9996,2 20624  71.0397 233.0956 0017076 262.1934  97.7251 14.14767793809264
20624,1 20624U 90046A   25160.47480334 -.00000157  00000-0 -56529-4 0  9996,2 20624  71.0397 233.0956 0017076 262.1934  97.7251 14.14767793808982
20624,1 20624U 90046A   25160.61621174 -.00000147  00000-0 -51807-4 0  9994,2 20624  71.0397 232.7993 0017062 262.0175  97.9012 14.14767779809005
20626,1 20626U 90046C   25160.09971270  .00000060  00000-0  96386-4 0  9996,2 20626  71.0153 216.5308 0207608 313.6337  58.7996 13.72856080754896
20626,1 20626U 90046C   25160.55668906  .00000057  00000-0  93580-4 0  9995,2 20626  71.0153 215.6365 0207626 312.9882 157.3020 13.72856116754957
20628,1 20628U 90046E   25160.13679730  .00000062  00000-0  98481-4 0  9999,2 20628  70.9744 185.7639 0206784  23.4560 337.5806 13.72364762754297
20630,1 20630U 90045F   25160.74298440 -.00000015  00000-0  28558-3 0  9999,2 20630  65.4153  15.5156 5611761  63.4259 342.8349  4.32049404549928
20631,1 20631U 90045G   25160.19551888  .00000827  00000-0  74338-3 0  9994,2 20631  64.6910 197.2700 5599319 151.6951 255.7774  4.51881354560181
20643,1 20643U 90051A   25160.72893014 -.00000046  00000-0  00000-0 0  9999,2 20643  14.6525 356.8103 0017248 178.0919  54.5949  1.00276338115017
20659,1 20659U 90054A   25160.72893019 -.00000027  00000-0  00000-0 0  9993,2 20659  13.0442 338.6950 0006547 219.8963  30.5747  1.00225067127955
20662,1 20662U 90054D   25160.19081286  .00000092  00000-0  00000-0 0  9994,2 20662  12.8962 338.1329 0014620  99.7256 260.4113  1.00495158128041
20662,1 20662U 90054D   25160.19081508  .00000092  00000-0  00000-0 0  9991,2 20662  12.8961 338.1330 0014608  99.6999 260.4370  1.00495148128045
20662,1 20662U 90054D   25160.19081427  .00000092  00000-0  00000-0 0  9991,2 20662  12.8961 338.1331 0014610  99.7123 260.4245  1.00495165128049
20666,1 20666U 90055D   25160.94379984  .00001415  00000-0  12171-3 0  9992,2 20666  62.7827 100.1096 0027615 189.8248 170.2314 15.02008230897207
20667,1 20667U 90056A   25160.69763154 -.00000008  00000-0  00000-0 0  9995,2 20667  14.3658  12.6740 0003966 309.2270  60.3910  0.98433050 42813
20667,1 20667U 90056A   25160.19850907 -.00000004  00000-0  00000+0 0  9998,2 20667  14.3655  12.6775 0003963 309.2789 243.4648  0.98432914129579
20667,1 20667U 90056A   25160.19850907 -.00000004  00000-0  00000-0 0  9999,2 20667  14.3655  12.6775 0003963 309.2789 243.4648  0.98432914 42809
20669,1 20669U 90056C   25160.67733353  .00002747  00000-0  10654-2 0  9992,2 20669  24.3737 287.4820 7031691   1.3891 359.6796  2.58917790300894
20670,1 20670U 90057A   25160.66461692  .00000091  00000-0  67638-4 0  9994,2 20670  82.5462 215.1142 0017019  52.5559 307.7147 13.84862456766071
20671,1 20671U 90057B   25160.60227482  .00000049  00000-0  30302-4 0  9997,2 20671  82.5473 215.3728 0016298  53.6540 306.6122 13.84720131766104
20673,1 20673U 76126CG  25160.49766816  .00008629  00000-0  11698-2 0  9993,2 20673  65.5671 202.7649 0291598  49.2362 313.3654 14.54057955672881
20674,1 20674U 84081E   25160.22665832 -.00000047  00000-0  83723-3 0  9996,2 20674   6.6792 174.4571 6988736 310.3938 309.1790  2.40819355288514
20674,1 20674U 84081E   25160.68990602 -.00000080  00000-0  79290-4 0  9994,2 20674   6.6789 174.2630 6988866 310.7650 350.7906  2.40819417288524
20691,1 20691U 90050C   25160.91709738  .00005563  00000-0  42374-3 0  9992,2 20691  63.2941 133.4051 0890468  78.0228 291.9105 13.59058532 55631
20692,1 20692U 90050D   25160.89917336  .00006198  00000-0  46723-3 0  9992,2 20692  63.2947 132.9666 0889848  77.5498 292.3540 13.59355286 54001
20693,1 20693U 90061A   25160.68621527 -.00000144  00000-0  00000-0 0  9997,2 20693  13.0287 339.1038 0011758  37.4004 208.5872  1.00277065127763
20696,1 20696U 90061D   25160.65865562  .00000137  00000-0  00000-0 0  9997,2 20696  12.9967 338.9865 0033143 207.1113 345.8001  1.00327931126668
20696,1 20696U 90061D   25160.15893354  .00000136  00000-0  00000-0 0  9991,2 20696  12.9970 338.9899 0033131 207.0842 165.3329  1.00327709126665
20705,1 20705U 90063A   25160.29975113 -.00000207  00000-0  00000-0 0  9993,2 20705  15.1633   1.1650 0042665 320.6514  38.9982  0.98610256128885
20705,1 20705U 90063A   25160.86016913 -.00000213  00000-0  00000-0 0  9997,2 20705  15.1634   1.1609 0042618 320.6297 237.9742  0.98610341128897
20706,1 20706U 90063B   25160.76972294 -.00000338  00000-0  00000-0 0  9998,2 20706  14.4372   6.4132 0004143 258.0822  44.3956  0.99551628119213
20710,1 20710U 90064D   25160.74317697 -.00000185  00000-0  00000-0 0  9992,2 20710  69.2204 123.8833 6227569  22.7910 355.5551  2.04542466260450
